Format=7,10908,,,Left Skank,,,,,,,,,,,14140,,,Right Shank,,,,,,,,,,,15955,,,Left Thigh,,,,,,,,,,,15985,,,Right Thigh,,,,,,,,,,,16169,,,Waist,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
1763459703922147,-9.058197,-0.294196,-2.904753,-0.006409,-0.002163,-0.002136,,,,4636922603087331300.000000,-0.204859,0.762510,-0.264302,-0.553856,-8.962634,0.435867,-3.249569,0.000000,0.002241,0.003958,,,,4636916912255664100.000000,0.039191,-0.812774,0.089892,0.574266,-2.903184,0.063215,9.326456,-0.004578,0.000000,0.002136,,,,4636916482758934500.000000,0.970146,0.033363,0.141416,-0.194178,-2.674251,0.903348,9.192175,0.004273,-0.000996,0.000000,,,,4636916804881481700.000000,0.964008,0.078116,0.126647,-0.220332,-9.216590,0.384047,-2.276195,0.002628,-0.005681,0.000000,,,,4636919596610224100.000000,-0.129359,0.757967,-0.200654,-0.607034
1763459703929959,-9.070101,-0.341504,-2.881250,-0.006276,-0.003204,-0.002110,,,,4636922603087331300.000000,-0.204863,0.762509,-0.264301,-0.553856,-8.983450,0.400447,-3.270385,0.000000,0.002995,0.001068,,,,4636916912255664100.000000,0.039190,-0.812777,0.089891,0.574262,-2.905362,0.071065,9.326456,-0.005341,0.000000,0.003014,,,,4636916482758934500.000000,0.970147,0.033348,0.141420,-0.194172,-2.685629,0.904179,9.192175,0.004127,-0.000073,0.000073,,,,4636916804881481700.000000,0.964005,0.078129,0.126651,-0.220339,-9.222207,0.390637,-2.288401,0.003696,0.000406,0.000000,,,,4636919596610224100.000000,-0.129378,0.757966,-0.200670,-0.607026
1763459703937771,-9.069495,-0.328691,-2.892852,-0.001068,-0.003231,-0.001042,,,,4636922600421186600.000000,-0.204880,0.762503,-0.264315,-0.553851,-8.970045,0.379628,-3.260575,0.000105,0.001068,0.001383,,,,4636916912255664100.000000,0.039189,-0.812776,0.089891,0.574264,-2.925420,0.053187,9.336485,-0.004463,0.000000,0.003204,,,,4636916482758934500.000000,0.970149,0.033336,0.141422,-0.194165,-2.686457,0.915555,9.192175,0.002064,-0.000996,0.000996,,,,4636916804881481700.000000,0.964004,0.078133,0.126653,-0.220340,-9.240029,0.396253,-2.300608,0.002798,0.001153,0.000000,,,,4636919596610224100.000000,-0.129395,0.757967,-0.200684,-0.607016
1763459703945583,-9.045686,-0.293279,-2.880646,-0.001068,-0.004246,-0.000053,,,,4636922495713148900.000000,-0.204896,0.762494,-0.264330,-0.553850,-8.949225,0.390637,-3.272782,0.000963,0.001068,0.004063,,,,4636916912255664100.000000,0.039186,-0.812773,0.089902,0.574267,-2.909721,0.078913,9.318608,-0.002518,0.000000,0.002327,,,,4636916482758934500.000000,0.970149,0.033331,0.141423,-0.194163,-2.697836,0.916383,9.191347,0.001068,-0.000072,0.000000,,,,4636916804881481700.000000,0.964002,0.078134,0.126660,-0.220345,-9.258827,0.402844,-2.301584,0.000577,-0.001474,0.000000,,,,4636919596610224100.000000,-0.129407,0.757963,-0.200691,-0.607016
1763459703953395,-9.045686,-0.305485,-2.867840,-0.001147,-0.003178,-0.002136,,,,4636922495713148900.000000,-0.204915,0.762489,-0.264341,-0.553845,-8.960234,0.391834,-3.281398,0.000314,0.001173,0.002136,,,,4636916912255664100.000000,0.039184,-0.812771,0.089905,0.574269,-2.895336,0.075426,9.294196,-0.002136,0.001755,0.002136,,,,4636916482758934500.000000,0.970148,0.033329,0.141431,-0.194161,-2.696180,0.927763,9.180795,0.000996,-0.001213,0.000000,,,,4636916804881481700.000000,0.964001,0.078134,0.126662,-0.220350,-9.265419,0.402844,-2.294992,0.000000,-0.003696,-0.000491,,,,4636919695380176900.000000,-0.129420,0.757955,-0.200695,-0.607023
1763459703961207,-9.045986,-0.317692,-2.833318,-0.004273,-0.002110,-0.002084,,,,4636922495713148900.000000,-0.204923,0.762489,-0.264345,-0.553839,-8.960234,0.405238,-3.261771,0.003309,0.002032,0.002032,,,,4636916912255664100.000000,0.039192,-0.812771,0.089915,0.574267,-2.883130,0.093294,9.299858,-0.001259,0.000382,0.003013,,,,4636916482758934500.000000,0.970149,0.033329,0.141432,-0.194157,-2.674249,0.927763,9.196315,0.000000,-0.003204,0.000000,,,,4636916804881481700.000000,0.964001,0.078128,0.126658,-0.220355,-9.254191,0.397230,-2.289378,0.000491,-0.002308,-0.001559,,,,4636919811358588900.000000,-0.129436,0.757950,-0.200697,-0.607024
1763459703969019,-9.058490,-0.329600,-2.880052,-0.004299,-0.001094,0.000000,,,,4636922495713148900.000000,-0.204926,0.762490,-0.264357,-0.553832,-8.961430,0.428456,-3.280201,0.004063,0.001173,0.000963,,,,4636916912255664100.000000,0.039205,-0.812769,0.089922,0.574267,-2.890973,0.077608,9.312067,-0.000191,0.000877,0.001450,,,,4636916482758934500.000000,0.970148,0.033333,0.141435,-0.194160,-2.685629,0.928589,9.250732,0.000145,-0.003060,0.000000,,,,4636916804881481700.000000,0.964000,0.078123,0.126654,-0.220361,-9.235392,0.390637,-2.271560,0.000577,-0.000491,-0.002136,,,,4636919811358588900.000000,-0.129452,0.757950,-0.200699,-0.607020
1763459703976831,-9.082308,-0.329600,-2.844027,-0.005341,-0.002136,-0.000052,,,,4636922495713148900.000000,-0.204927,0.762488,-0.264365,-0.553830,-8.971248,0.440660,-3.249557,0.001927,0.002032,0.000000,,,,4636916912255664100.000000,0.039213,-0.812770,0.089922,0.574265,-2.903178,0.093291,9.314249,0.000000,0.001068,0.001068,,,,4636916394595029000.000000,0.970147,0.033338,0.141438,-0.194163,-2.684804,0.938320,9.215765,0.002064,-0.001285,0.000072,,,,4636916804881481700.000000,0.963999,0.078127,0.126655,-0.220366,-9.228797,0.396248,-2.275204,-0.001473,-0.001559,-0.001645,,,,4636919811358588900.000000,-0.129462,0.757949,-0.200696,-0.607021
1763459703984643,-9.082009,-0.329302,-2.832714,-0.005262,-0.002162,-0.002058,,,,4636922495713148900.000000,-0.204933,0.762489,-0.264367,-0.553825,-8.961427,0.450480,-3.272778,0.000209,0.001068,0.000000,,,,4636916912255664100.000000,0.039216,-0.812769,0.089919,0.574267,-2.915386,0.107683,9.334297,-0.000877,0.000191,0.001068,,,,4636916375384752100.000000,0.970146,0.033339,0.141439,-0.194167,-2.675069,0.915555,9.202735,0.001068,-0.004128,0.000996,,,,4636916804881481700.000000,0.964000,0.078125,0.126646,-0.220368,-9.228797,0.397233,-2.289380,-0.001731,-0.002136,-0.000577,,,,4636919811358588900.000000,-0.129469,0.757945,-0.200696,-0.607024
1763459703992455,-9.070101,-0.316805,-2.856532,-0.002059,-0.003204,0.001042,,,,4636922495713148900.000000,-0.204943,0.762482,-0.264385,-0.553823,-8.972442,0.439467,-3.280214,0.001823,0.001068,0.000000,,,,4636916912255664100.000000,0.039224,-0.812768,0.089918,0.574269,-2.887504,0.099845,9.328642,0.002439,-0.000877,0.000191,,,,4636916375384752100.000000,0.970144,0.033351,0.141433,-0.194176,-2.696186,0.916380,9.182442,0.000779,-0.001992,0.000000,,,,4636916804881481700.000000,0.963999,0.078123,0.126646,-0.220374,-9.223186,0.390637,-2.282784,0.000491,-0.001154,0.000000,,,,4636919811358588900.000000,-0.129481,0.757942,-0.200704,-0.607023
1763459704000267,-9.069805,-0.293864,-2.855941,0.001042,-0.003179,0.000000,,,,4636922495713148900.000000,-0.204964,0.762473,-0.264406,-0.553817,-8.971248,0.439467,-3.248363,-0.000964,0.000964,0.000104,,,,4636916912255664100.000000,0.039223,-0.812767,0.089912,0.574272,-2.880947,0.097659,9.336477,0.000574,-0.000191,0.000877,,,,4636916375384752100.000000,0.970143,0.033356,0.141431,-0.194181,-2.672599,0.927763,9.216590,-0.003061,-0.000072,0.000072,,,,4636916804881481700.000000,0.963998,0.078109,0.126656,-0.220376,-9.210980,0.390637,-2.277175,0.000577,-0.000491,0.000000,,,,4636919811358588900.000000,-0.129492,0.757940,-0.200712,-0.607020
1763459704008079,-9.057590,-0.328690,-2.832118,-0.000080,-0.002163,-0.000027,,,,4636922495713148900.000000,-0.204980,0.762468,-0.264426,-0.553809,-8.961424,0.438276,-3.260567,0.000000,0.000104,0.001068,,,,4636916901783486500.000000,0.039223,-0.812763,0.089911,0.574277,-2.911007,0.097659,9.328643,0.000000,0.000000,0.000191,,,,4636916375384752100.000000,0.970142,0.033360,0.141431,-0.194188,-2.660392,0.928585,9.215768,-0.000924,-0.001140,0.001068,,,,4636916804881481700.000000,0.963998,0.078102,0.126660,-0.220376,-9.204382,0.385028,-2.287405,0.000000,-0.000577,0.001963,,,,4636919811358588900.000000,-0.129497,0.757937,-0.200724,-0.607018
1763459704015891,-9.046600,-0.292368,-2.832727,-0.003151,-0.003204,-0.001068,,,,4636922495713148900.000000,-0.204991,0.762464,-0.264435,-0.553807,-8.970063,0.429637,-3.271584,0.000000,0.001172,0.001068,,,,4636916804881481700.000000,0.039223,-0.812762,0.089910,0.574279,-2.927589,0.077620,9.306417,-0.000877,0.000000,-0.000877,,,,4636916375384752100.000000,0.970140,0.033359,0.141431,-0.194199,-2.650651,0.938326,9.203560,0.001140,-0.001992,0.001068,,,,4636916804881481700.000000,0.963998,0.078102,0.126659,-0.220377,-9.209991,0.384038,-2.301591,0.000491,0.001963,0.003291,,,,4636919811358588900.000000,-0.129498,0.757939,-0.200743,-0.607010
1763459704023703,-9.082308,-0.269169,-2.856229,-0.001121,-0.003257,-0.001042,,,,4636922495713148900.000000,-0.205008,0.762458,-0.264449,-0.553802,-8.948027,0.449296,-3.270395,0.000000,0.001928,0.000964,,,,4636916825801029600.000000,0.039223,-0.812762,0.089909,0.574278,-2.919758,0.073244,9.312060,-0.000192,0.000000,-0.001068,,,,4636916375384752100.000000,0.970137,0.033361,0.141431,-0.194211,-2.674243,0.916377,9.192175,0.002280,-0.000144,0.000996,,,,4636916804881481700.000000,0.963996,0.078108,0.126664,-0.220379,-9.222197,0.396245,-2.294992,0.002049,0.002801,0.002136,,,,4636919811358588900.000000,-0.129506,0.757943,-0.200762,-0.606997
1763459704031515,-9.082006,-0.293581,-2.844928,-0.003257,-0.005288,-0.000053,,,,4636922495713148900.000000,-0.205019,0.762448,-0.264459,-0.553807,-8.950404,0.424881,-3.259377,-0.000104,0.000208,0.000104,,,,4636917019629846500.000000,0.039225,-0.812759,0.089904,0.574283,-2.917569,0.073244,9.324268,0.000000,0.000000,-0.000191,,,,4636916375384752100.000000,0.970136,0.033364,0.141430,-0.194220,-2.687269,0.927763,9.193815,0.004416,-0.002280,0.000000,,,,4636916804881481700.000000,0.963994,0.078120,0.126659,-0.220386,-9.234403,0.402844,-2.300598,0.003204,0.000578,0.002136,,,,4636919762048648200.000000,-0.129519,0.757941,-0.200783,-0.606989
1763459704039327,-9.070701,-0.317993,-2.868140,-0.005341,-0.003178,-0.002084,,,,4636922495713148900.000000,-0.205025,0.762447,-0.264460,-0.553805,-8.972442,0.400472,-3.259377,-0.001068,0.002240,0.001172,,,,4636917019629846500.000000,0.039221,-0.812761,0.089901,0.574282,-2.917569,0.053208,9.306419,-0.000877,-0.000877,0.000877,,,,4636916375384752100.000000,0.970135,0.033364,0.141427,-0.194224,-2.707587,0.926944,9.216590,0.006337,-0.004201,0.000000,,,,4636916804881481700.000000,0.963993,0.078137,0.126646,-0.220395,-9.257820,0.397239,-2.307199,0.002714,0.000490,0.002136,,,,4636919703984406500.000000,-0.129531,0.757939,-0.200803,-0.606983
1763459704047139,-9.093916,-0.340607,-2.844325,-0.005262,-0.002163,0.000000,,,,4636922495713148900.000000,-0.205026,0.762445,-0.264469,-0.553803,-8.972442,0.378430,-3.261749,-0.000964,0.003101,0.002033,,,,4636917019629846500.000000,0.039214,-0.812764,0.089902,0.574278,-2.917569,0.068863,9.312058,-0.001945,-0.001068,0.000192,,,,4636916375384752100.000000,0.970134,0.033359,0.141424,-0.194231,-2.673421,0.915555,9.214138,0.005341,-0.002990,0.000072,,,,4636916804881481700.000000,0.963991,0.078152,0.126638,-0.220402,-9.260810,0.396242,-2.312804,0.001155,0.001559,0.002136,,,,4636919703984406500.000000,-0.129537,0.757941,-0.200820,-0.606974
1763459704054951,-9.070101,-0.293276,-2.845519,-0.002032,-0.003231,0.000000,,,,4636922495713148900.000000,-0.205038,0.762439,-0.264483,-0.553800,-8.972442,0.380801,-3.283792,0.000000,0.002240,0.001172,,,,4636917019629846500.000000,0.039214,-0.812765,0.089901,0.574277,-2.927585,0.063229,9.314249,-0.004765,-0.001068,0.000876,,,,4636916199199289300.000000,0.970135,0.033344,0.141423,-0.194233,-2.675056,0.916373,9.179967,0.005198,-0.000072,0.001140,,,,4636916804881481700.000000,0.963988,0.078169,0.126640,-0.220405,-9.235400,0.402844,-2.325011,-0.000490,0.001156,0.001156,,,,4636919703984406500.000000,-0.129541,0.757943,-0.200830,-0.606968
1763459704062763,-9.069802,-0.304588,-2.892259,0.002110,-0.004273,0.000026,,,,4636922495713148900.000000,-0.205063,0.762427,-0.264506,-0.553796,-8.970073,0.401660,-3.282607,0.000000,0.003204,0.002033,,,,4636917030047052800.000000,0.039211,-0.812768,0.089904,0.574272,-2.919761,0.091086,9.314249,-0.007094,-0.000192,0.000192,,,,4636916160636387300.000000,0.970134,0.033321,0.141427,-0.194236,-2.697019,0.929397,9.179967,0.003347,-0.001068,0.002208,,,,4636916804881481700.000000,0.963988,0.078178,0.126640,-0.220403,-9.234400,0.391638,-2.320408,0.000403,-0.000490,0.000000,,,,4636919703984406500.000000,-0.129552,0.757941,-0.200837,-0.606965
1763459704070575,-9.057893,-0.279583,-2.857126,0.001016,-0.004299,0.001042,,,,4636922495713148900.000000,-0.205083,0.762415,-0.264530,-0.553794,-8.948027,0.395369,-3.272767,0.000207,0.003204,0.000965,,,,4636917127004028900.000000,0.039211,-0.812771,0.089903,0.574268,-2.907555,0.097659,9.324263,-0.006601,0.000000,0.000876,,,,4636916160636387300.000000,0.970134,0.033299,0.141431,-0.194237,-2.685629,0.951362,9.179967,0.005055,-0.001140,0.003062,,,,4636916804881481700.000000,0.963988,0.078195,0.126639,-0.220398,-9.235402,0.389634,-2.295995,0.002136,-0.000578,-0.000980,,,,4636919703984406500.000000,-0.129570,0.757939,-0.200846,-0.606960
1763459704078387,-9.057893,-0.232238,-2.880947,-0.001172,-0.005315,0.000000,,,,4636922495713148900.000000,-0.205100,0.762404,-0.264545,-0.553796,-8.951575,0.437101,-3.279060,0.002033,0.003101,0.000000,,,,4636917127004028900.000000,0.039219,-0.812774,0.089904,0.574262,-2.925389,0.107673,9.326456,-0.002904,0.000000,0.000192,,,,4636916160636387300.000000,0.970133,0.033292,0.141433,-0.194243,-2.684814,0.938342,9.181595,0.000997,-0.002065,0.001068,,,,4636916804881481700.000000,0.963988,0.078195,0.126638,-0.220400,-9.234398,0.408446,-2.293987,0.001156,-0.000490,-0.001156,,,,4636919703984406500.000000,-0.129585,0.757939,-0.200852,-0.606956
1763459704086199,-9.057893,-0.244148,-2.879766,-0.005341,-0.004273,0.000026,,,,4636922495713148900.000000,-0.205103,0.762398,-0.264551,-0.553800,-8.983466,0.412686,-3.237328,0.001068,0.002033,0.000000,,,,4636917127004028900.000000,0.039224,-0.812775,0.089902,0.574261,-2.909752,0.129891,9.316444,0.001368,0.000000,0.001752,,,,4636916160636387300.000000,0.970132,0.033301,0.141431,-0.194245,-2.674237,0.915555,9.202751,-0.000214,-0.000997,0.000997,,,,4636916804881481700.000000,0.963987,0.078191,0.126641,-0.220400,-9.241004,0.409451,-2.307199,0.000000,-0.000578,-0.000980,,,,4636919703984406500.000000,-0.129597,0.757938,-0.200856,-0.606953
1763459704094011,-9.057598,-0.244739,-2.833003,-0.005315,-0.004247,0.001042,,,,4636922495713148900.000000,-0.205104,0.762391,-0.264561,-0.553805,-8.972442,0.391818,-3.260558,0.000965,0.001172,0.000000,,,,4636917127004028900.000000,0.039229,-0.812774,0.089900,0.574262,-2.905362,0.104246,9.314249,0.003012,-0.000876,0.002136,,,,4636916160636387300.000000,0.970133,0.033316,0.141425,-0.194247,-2.684815,0.915555,9.181595,-0.003204,-0.000214,0.000071,,,,4636916804881481700.000000,0.963987,0.078175,0.126651,-0.220403,-9.235404,0.402844,-2.307199,0.000000,-0.000980,-0.001646,,,,4636919703984406500.000000,-0.129611,0.757937,-0.200857,-0.606951
1763459704101823,-9.045980,-0.268857,-2.868152,-0.004350,-0.003204,-0.000026,,,,4636922495713148900.000000,-0.205109,0.762387,-0.264571,-0.553804,-8.971262,0.406384,-3.269224,0.000000,0.001930,0.000000,,,,4636917127004028900.000000,0.039231,-0.812775,0.089895,0.574262,-2.905362,0.107670,9.294228,0.000577,-0.000192,0.003012,,,,4636916248687889400.000000,0.970133,0.033323,0.141423,-0.194244,-2.673421,0.915555,9.205194,-0.003133,-0.003204,0.000997,,,,4636916804881481700.000000,0.963989,0.078158,0.126649,-0.220403,-9.217600,0.397246,-2.284806,0.000000,-0.003606,-0.001558,,,,4636919703984406500.000000,-0.129627,0.757930,-0.200857,-0.606956
1763459704109635,-9.058480,-0.281064,-2.844619,-0.007477,-0.003230,-0.001068,,,,4636922495713148900.000000,-0.205107,0.762386,-0.264570,-0.553806,-8.962596,0.437104,-3.249531,-0.000103,0.000103,0.000103,,,,4636917127004028900.000000,0.039233,-0.812772,0.089891,0.574267,-2.875331,0.149908,9.329875,0.000876,-0.000876,0.004080,,,,4636916268010569700.000000,0.970135,0.033332,0.141418,-0.194237,-2.672610,0.914744,9.216590,-0.001994,-0.003133,0.000071,,,,4636916804881481700.000000,0.963989,0.078145,0.126647,-0.220407,-9.209979,0.385040,-2.258370,0.000979,-0.004361,-0.001157,,,,4636919703984406500.000000,-0.129645,0.757920,-0.200861,-0.606964
1763459704117447,-9.082016,-0.292978,-2.856532,-0.007451,-0.004247,-0.001094,,,,4636922495713148900.000000,-0.205106,0.762383,-0.264569,-0.553811,-8.984649,0.411517,-3.268049,-0.000965,0.001068,0.000965,,,,4636917127004028900.000000,0.039230,-0.812770,0.089888,0.574269,-2.898771,0.128665,9.318643,0.002820,-0.000192,0.003397,,,,4636916268010569700.000000,0.970136,0.033347,0.141414,-0.194234,-2.662025,0.902537,9.215779,-0.000213,-0.001994,0.001068,,,,4636916804881481700.000000,0.963989,0.078140,0.126647,-0.220407,-9.216590,0.384025,-2.280754,0.002626,-0.000756,0.000000,,,,4636919703984406500.000000,-0.129662,0.757916,-0.200874,-0.606960
1763459704125259,-9.070101,-0.293562,-2.856825,-0.006434,-0.003153,-0.002136,,,,4636922495713148900.000000,-0.205109,0.762383,-0.264568,-0.553811,-8.983471,0.379608,-3.238497,0.000000,0.000965,0.000000,,,,4636917127004028900.000000,0.039232,-0.812769,0.089883,0.574272,-2.895353,0.102056,9.324258,0.001453,-0.001752,0.003204,,,,4636916268010569700.000000,0.970137,0.033356,0.141405,-0.194231,-2.671802,0.891950,9.205192,-0.002992,-0.000142,0.000997,,,,4636916804881481700.000000,0.963989,0.078126,0.126656,-0.220406,-9.222184,0.385043,-2.312793,0.002225,0.001157,0.000489,,,,4636919703984406500.000000,-0.129676,0.757918,-0.200888,-0.606951
1763459704133071,-9.069810,-0.317974,-2.868449,-0.007477,-0.001144,-0.002111,,,,4636922495713148900.000000,-0.205107,0.762388,-0.264566,-0.553806,-8.971264,0.391815,-3.269228,0.000000,0.000103,0.000309,,,,4636917127004028900.000000,0.039234,-0.812766,0.089880,0.574277,-2.903163,0.097659,9.336465,0.002820,-0.002136,0.002329,,,,4636916268010569700.000000,0.970138,0.033370,0.141394,-0.194232,-2.649817,0.903348,9.216590,0.000071,-0.002136,0.000000,,,,4636916804881481700.000000,0.963989,0.078122,0.126656,-0.220411,-9.228797,0.384024,-2.313812,0.001558,-0.000979,0.001558,,,,4636919703984406500.000000,-0.129687,0.757913,-0.200903,-0.606949
