Format=7,10908,,,Left Skank,,,,,,,,,,,14140,,,Right Shank,,,,,,,,,,,15955,,,Left Thigh,,,,,,,,,,,15985,,,Right Thigh,,,,,,,,,,,16169,,,Waist,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
1763460176865356,-7.440052,0.585235,-6.110886,-0.003833,-0.002639,-0.001005,,,,4636922280964784100.000000,0.048564,0.902534,0.022026,-0.427304,-7.442529,1.898957,-5.306816,0.001192,0.003851,0.000000,,,,4636917019629846500.000000,0.149224,0.882029,0.072968,-0.440945,-3.007845,2.455395,8.991179,-0.003354,0.000571,0.000000,,,,4636915516391292900.000000,0.978279,0.135469,0.155369,-0.021890,-3.300062,-1.346896,8.606219,-0.006766,0.001781,-0.000354,,,,4636916160636387300.000000,0.979881,-0.073876,0.185004,0.012174,-9.398162,0.730906,-0.965923,0.003070,0.026569,-0.000336,,,,4636919059739312100.000000,0.309996,0.680711,0.293236,-0.595439
1763460176873168,-7.427845,0.580212,-6.108725,-0.002513,-0.002702,0.000000,,,,4636922280964784100.000000,0.048562,0.902535,0.022023,-0.427302,-7.483718,1.874543,-5.319023,-0.000770,0.006881,0.000000,,,,4636917019629846500.000000,0.149226,0.882038,0.072980,-0.440925,-3.027436,2.440626,8.978973,-0.001068,0.000497,0.000497,,,,4636915516391292900.000000,0.978279,0.135468,0.155370,-0.021896,-3.320429,-1.355022,8.630650,-0.004627,0.002849,0.003206,,,,4636916160636387300.000000,0.979876,-0.073894,0.185024,0.012185,-9.373746,0.710340,-0.997273,0.000866,0.024567,-0.005408,,,,4636919059739312100.000000,0.309956,0.680758,0.293279,-0.595385
1763460176880980,-7.428564,0.611808,-6.078568,0.000566,-0.003770,0.000000,,,,4636922280964784100.000000,0.048549,0.902535,0.022016,-0.427304,-7.586765,1.876534,-5.340030,-0.001838,0.007477,0.000000,,,,4636917019629846500.000000,0.149231,0.882047,0.072995,-0.440902,-3.027436,2.465038,8.966767,-0.001565,0.001068,0.002558,,,,4636915516391292900.000000,0.978279,0.135466,0.155373,-0.021894,-3.397748,-1.387585,8.683546,-0.001780,0.003917,0.004985,,,,4636916160636387300.000000,0.979871,-0.073900,0.185049,0.012200,-9.351640,0.744652,-1.130769,-0.002473,0.025173,-0.006476,,,,4636919059739312100.000000,0.309922,0.680802,0.293332,-0.595326
1763460176888792,-7.421386,0.654169,-6.060618,0.000503,-0.002576,0.000000,,,,4636922280964784100.000000,0.048536,0.902537,0.022008,-0.427302,-7.687817,1.932738,-5.461239,0.001714,0.008247,0.000000,,,,4636917019629846500.000000,0.149224,0.882060,0.073005,-0.440877,-3.038784,2.506473,8.926190,-0.002136,0.000075,0.004273,,,,4636915516391292900.000000,0.978279,0.135463,0.155371,-0.021886,-3.487266,-1.355006,8.785287,0.000357,0.001423,0.004628,,,,4636916160636387300.000000,0.979868,-0.073898,0.185065,0.012213,-9.365384,0.741577,-1.249767,-0.007679,0.034517,-0.007477,,,,4636919059739312100.000000,0.309888,0.680860,0.293412,-0.595238
1763460176896604,-7.390511,0.684329,-6.054872,-0.001131,-0.000503,-0.000565,,,,4636922280964784100.000000,0.048528,0.902542,0.022006,-0.427293,-7.847068,1.988382,-5.575933,0.003204,0.007775,0.000000,,,,4636917019629846500.000000,0.149212,0.882073,0.073011,-0.440855,-3.040503,2.533466,8.881316,-0.001640,-0.000572,0.003776,,,,4636915516391292900.000000,0.978280,0.135462,0.155367,-0.021880,-3.605265,-1.346886,8.907346,0.000356,-0.000712,0.005697,,,,4636916160636387300.000000,0.979866,-0.073895,0.185072,0.012231,-9.403529,0.694290,-1.314571,-0.010413,0.039253,-0.007276,,,,4636919059739312100.000000,0.309857,0.680926,0.293503,-0.595134
1763460176904416,-7.366811,0.682901,-6.054872,-0.003267,-0.000565,-0.001633,,,,4636922280964784100.000000,0.048526,0.902546,0.022011,-0.427283,-7.915786,1.975620,-5.603198,-0.000645,0.005937,0.002310,,,,4636917019629846500.000000,0.149217,0.882081,0.073015,-0.440836,-3.033109,2.526932,8.886127,-0.000572,-0.001489,0.004693,,,,4636915616180301800.000000,0.978281,0.135465,0.155359,-0.021871,-3.658152,-1.395713,8.980580,0.000000,-0.005341,0.005697,,,,4636916160636387300.000000,0.979868,-0.073894,0.185062,0.012251,-9.465340,0.671407,-1.256595,-0.005738,0.033504,-0.004138,,,,4636919059739312100.000000,0.309827,0.680988,0.293569,-0.595047
1763460176912228,-7.373982,0.664948,-6.067790,-0.004273,-0.002199,-0.002136,,,,4636922167337529300.000000,0.048526,0.902548,0.022019,-0.427280,-7.913807,1.921403,-5.594400,-0.002906,0.003031,0.000895,,,,4636917019629846500.000000,0.149229,0.882082,0.073026,-0.440828,-3.045315,2.509918,8.916212,0.000000,-0.003204,0.005416,,,,4636915731139657700.000000,0.978283,0.135471,0.155344,-0.021861,-3.629668,-1.416059,8.996857,0.000000,-0.007477,0.004629,,,,4636916160636387300.000000,0.979872,-0.073893,0.185044,0.012267,-9.530162,0.668351,-1.238278,0.004607,0.005538,-0.002136,,,,4636919059739312100.000000,0.309806,0.680999,0.293570,-0.595044
1763460176920040,-7.398396,0.672117,-6.085745,-0.003707,-0.003770,-0.001571,,,,4636922066216419300.000000,0.048526,0.902547,0.022023,-0.427282,-7.866415,1.833982,-5.555804,-0.003974,0.000597,0.000000,,,,4636917019629846500.000000,0.149244,0.882078,0.073041,-0.440828,-3.040507,2.490310,8.930148,0.000993,-0.004197,0.004769,,,,4636915731139657700.000000,0.978285,0.135480,0.155325,-0.021855,-3.588980,-1.432333,8.931758,0.000712,-0.006765,0.003561,,,,4636916160636387300.000000,0.979875,-0.073890,0.185027,0.012278,-9.469889,0.624106,-1.127647,0.009814,-0.024302,-0.002136,,,,4636919059739312100.000000,0.309805,0.680948,0.293524,-0.595125
1763460176927852,-7.403436,0.677157,-6.110867,-0.003769,-0.004838,-0.001068,,,,4636922066216419300.000000,0.048526,0.902544,0.022026,-0.427287,-7.752590,1.745115,-5.480580,-0.001963,-0.001540,0.000000,,,,4636917019629846500.000000,0.149252,0.882072,0.073050,-0.440836,-3.033106,2.518661,8.940622,0.002136,-0.005837,0.005341,,,,4636915731139657700.000000,0.978287,0.135493,0.155300,-0.021848,-3.503539,-1.448610,8.825967,0.000356,-0.006409,0.002492,,,,4636916232205430800.000000,0.979878,-0.073889,0.185012,0.012285,-9.422587,0.648520,-1.008630,0.012417,-0.035314,-0.002136,,,,4636919059739312100.000000,0.309811,0.680874,0.293458,-0.595240
1763460176935664,-7.417054,0.671407,-6.134572,-0.003143,-0.005906,-0.001633,,,,4636922066216419300.000000,0.048524,0.902540,0.022030,-0.427297,-7.627113,1.747634,-5.447913,0.002011,-0.002136,0.001539,,,,4636917019629846500.000000,0.149250,0.882068,0.073048,-0.440846,-3.033975,2.545679,8.982908,0.000648,-0.005913,0.005837,,,,4636915731139657700.000000,0.978291,0.135502,0.155274,-0.021838,-3.434360,-1.452681,8.724245,-0.000712,-0.004273,0.000001,,,,4636916268010569700.000000,0.979879,-0.073894,0.185004,0.012283,-9.398175,0.672932,-0.939208,0.005875,-0.019427,-0.002203,,,,4636919059739312100.000000,0.309815,0.680829,0.293427,-0.595304
1763460176943476,-7.460130,0.684318,-6.120958,-0.002701,-0.005844,-0.002136,,,,4636922066216419300.000000,0.048519,0.902535,0.022035,-0.427306,-7.522645,1.757866,-5.409322,0.004744,-0.002136,0.004445,,,,4636917019629846500.000000,0.149243,0.882065,0.073030,-0.440856,-3.027436,2.544808,9.003396,-0.001564,-0.004349,0.006409,,,,4636915731139657700.000000,0.978294,0.135502,0.155254,-0.021824,-3.385532,-1.444546,8.642860,-0.003204,-0.001069,-0.003204,,,,4636916268010569700.000000,0.979877,-0.073911,0.185008,0.012269,-9.375286,0.695822,-0.931568,-0.002802,-0.005343,-0.003271,,,,4636919059739312100.000000,0.309824,0.680805,0.293436,-0.595322
1763460176951288,-7.476683,0.676456,-6.084336,-0.004899,-0.006470,-0.002136,,,,4636922066216419300.000000,0.048522,0.902529,0.022043,-0.427318,-7.477759,1.810627,-5.404466,0.006880,-0.000597,0.005341,,,,4636917019629846500.000000,0.149229,0.882067,0.073007,-0.440860,-3.021769,2.545680,8.979855,-0.002136,-0.002213,0.006905,,,,4636915731139657700.000000,0.978297,0.135500,0.155242,-0.021807,-3.393649,-1.432338,8.610291,-0.002137,0.001424,-0.004273,,,,4636916268010569700.000000,0.979874,-0.073925,0.185021,0.012250,-9.377574,0.697347,-0.997187,-0.013151,0.011349,-0.004273,,,,4636919046326128600.000000,0.309838,0.680806,0.293492,-0.595286
1763460176959100,-7.464475,0.659200,-6.054169,-0.005844,-0.008042,-0.002136,,,,4636922066216419300.000000,0.048529,0.902521,0.022053,-0.427335,-7.567654,1.892662,-5.443052,0.007477,0.000000,0.006880,,,,4636917019629846500.000000,0.149217,0.882071,0.072978,-0.440862,-3.020895,2.539140,8.965900,-0.002632,-0.000077,0.007477,,,,4636915731139657700.000000,0.978298,0.135498,0.155238,-0.021786,-3.438398,-1.412000,8.687550,0.001067,0.000713,-0.004984,,,,4636916268010569700.000000,0.979872,-0.073928,0.185030,0.012226,-9.411908,0.716432,-1.131451,-0.018159,0.022029,-0.004206,,,,4636918844990947300.000000,0.309854,0.680827,0.293573,-0.595215
1763460176966912,-7.445814,0.665654,-6.029756,-0.004211,-0.008545,-0.002701,,,,4636922066216419300.000000,0.048529,0.902512,0.022061,-0.427353,-7.666756,1.907770,-5.483085,0.002861,-0.001539,0.006708,,,,4636917019629846500.000000,0.149220,0.882070,0.072956,-0.440867,-3.016105,2.544805,8.932784,-0.002709,0.001564,0.008468,,,,4636915731139657700.000000,0.978299,0.135495,0.155239,-0.021760,-3.511627,-1.395718,8.777092,0.004983,-0.000712,-0.003206,,,,4636916196473603100.000000,0.979872,-0.073914,0.185036,0.012207,-9.411908,0.656922,-1.262677,-0.017693,0.031912,-0.003072,,,,4636918844990947300.000000,0.309861,0.680872,0.293661,-0.595116
1763460176974724,-7.414947,0.664953,-6.031157,-0.004899,-0.008545,-0.004334,,,,4636922066216419300.000000,0.048529,0.902502,0.022077,-0.427373,-7.752212,1.948318,-5.528502,0.000299,-0.002136,0.007178,,,,4636917019629846500.000000,0.149233,0.882066,0.072937,-0.440874,-3.014350,2.534353,8.892654,-0.001641,0.001641,0.008622,,,,4636915731139657700.000000,0.978299,0.135497,0.155241,-0.021734,-3.580810,-1.367246,8.842200,0.007120,-0.001780,-0.001425,,,,4636916160636387300.000000,0.979874,-0.073890,0.185037,0.012193,-9.412665,0.621821,-1.345840,-0.010483,0.028849,-0.001134,,,,4636918844990947300.000000,0.309855,0.680920,0.293723,-0.595032
1763460176982536,-7.378328,0.659200,-6.036212,-0.006409,-0.006851,-0.004776,,,,4636922066216419300.000000,0.048533,0.902495,0.022097,-0.427386,-7.855243,1.965392,-5.542161,0.000000,-0.004444,0.007477,,,,4636917019629846500.000000,0.149248,0.882058,0.072916,-0.440888,-3.021772,2.514725,8.887869,-0.001564,0.000077,0.007477,,,,4636915731139657700.000000,0.978300,0.135498,0.155238,-0.021714,-3.625577,-1.355022,8.911361,0.007477,-0.005694,-0.002491,,,,4636916160636387300.000000,0.979878,-0.073866,0.185024,0.012176,-9.425631,0.610370,-1.389371,-0.007079,0.012486,-0.002136,,,,4636918844990947300.000000,0.309858,0.680934,0.293761,-0.594997
1763460176990348,-7.361064,0.652748,-6.036908,-0.004715,-0.003647,-0.004273,,,,4636922066216419300.000000,0.048531,0.902494,0.022113,-0.427388,-7.850821,1.965392,-5.498209,0.000000,-0.006110,0.005939,,,,4636917019629846500.000000,0.149261,0.882046,0.072900,-0.440909,-2.998239,2.486410,8.886108,-0.002136,-0.002555,0.006982,,,,4636915731139657700.000000,0.978302,0.135497,0.155224,-0.021696,-3.589030,-1.355022,8.935820,0.005343,-0.007477,-0.001782,,,,4636916160636387300.000000,0.979884,-0.073849,0.185003,0.012163,-9.455336,0.612639,-1.348216,-0.000473,0.006286,-0.002004,,,,4636918844990947300.000000,0.309850,0.680942,0.293775,-0.594985
1763460176998160,-7.380411,0.621197,-6.055563,-0.002640,-0.003265,-0.003708,,,,4636922066216419300.000000,0.048523,0.902494,0.022124,-0.427388,-7.784413,1.939022,-5.454754,0.000000,-0.006409,0.006110,,,,4636917019629846500.000000,0.149275,0.882035,0.072882,-0.440931,-2.978606,2.459350,8.916184,0.000341,-0.004768,0.005418,,,,4636915731139657700.000000,0.978305,0.135504,0.155203,-0.021688,-3.507652,-1.363152,8.887040,0.007118,-0.003920,-0.000357,,,,4636916160636387300.000000,0.979887,-0.073824,0.184997,0.012154,-9.556887,0.644728,-1.235343,0.008743,-0.013863,0.000264,,,,4636918844990947300.000000,0.309846,0.680916,0.293738,-0.595035
1763460177005972,-7.404134,0.591715,-6.060632,-0.002700,-0.004273,-0.002640,,,,4636922066216419300.000000,0.048518,0.902492,0.022130,-0.427392,-7.711176,1.876037,-5.409347,0.000000,-0.007178,0.007178,,,,4636917019629846500.000000,0.149290,0.882022,0.072861,-0.440955,-2.984267,2.454574,8.952802,0.003700,-0.005341,0.004768,,,,4636915731139657700.000000,0.978306,0.135523,0.155180,-0.021684,-3.422204,-1.375359,8.805669,0.008545,-0.000714,-0.000711,,,,4636916160636387300.000000,0.979888,-0.073795,0.185003,0.012141,-9.526435,0.614144,-1.081930,0.011552,-0.046921,0.004669,,,,4636918858268399600.000000,0.309882,0.680822,0.293642,-0.595171
1763460177013784,-7.429249,0.592407,-6.061324,-0.004333,-0.004837,-0.002136,,,,4636922066216419300.000000,0.048519,0.902489,0.022138,-0.427398,-7.655515,1.864312,-5.334162,0.000769,-0.005170,0.006708,,,,4636917019629846500.000000,0.149302,0.882013,0.072841,-0.440973,-2.985154,2.447141,8.983762,0.003777,-0.005836,0.005341,,,,4636915731139657700.000000,0.978307,0.135543,0.155154,-0.021678,-3.369275,-1.322542,8.736484,0.008545,-0.001422,-0.001068,,,,4636916160636387300.000000,0.979890,-0.073765,0.185007,0.012128,-9.407381,0.672916,-1.016987,0.008215,-0.061292,0.010417,,,,4636919059739312100.000000,0.309958,0.680698,0.293521,-0.595334
