Format=7,10908,,,Left Skank,,,,,,,,,,,14140,,,Right Shank,,,,,,,,,,,15955,,,Left Thigh,,,,,,,,,,,15985,,,Right Thigh,,,,,,,,,,,16169,,,Waist,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
1763460753354546,-7.783697,-1.716617,-5.481124,-0.000736,-0.003868,-0.003941,,,,4636922603087331300.000000,0.135449,-0.881343,0.069563,0.447268,-8.178960,2.172918,-4.768800,0.011057,0.004273,0.003264,,,,4636917556500758500.000000,0.183715,0.855923,0.093741,-0.474191,-2.287873,1.325518,9.472945,-0.002582,-0.000445,0.001691,,,,4636916590133116900.000000,0.991259,0.065437,0.114494,-0.003711,-1.973844,-1.329041,9.383738,-0.015940,-0.008354,-0.001534,,,,4636917234378211300.000000,0.992856,-0.064315,0.100451,0.003268,-9.519602,0.207091,-0.938232,-0.001030,0.021211,-0.000076,,,,4636920026106953700.000000,0.015474,0.748255,0.008980,-0.663170
1763460753362358,-7.796741,-1.729661,-5.496284,-0.000995,-0.006336,-0.003536,,,,4636922669758024700.000000,0.135461,-0.881338,0.069553,0.447276,-8.186872,2.212476,-4.773095,0.011374,0.002888,0.000752,,,,4636917556500758500.000000,0.183678,0.855935,0.093730,-0.474186,-2.300080,1.308224,9.488209,-0.003204,-0.001513,0.000623,,,,4636916590133116900.000000,0.991260,0.065434,0.114491,-0.003711,-2.010464,-1.304628,9.434129,-0.008737,-0.012489,-0.001068,,,,4636917234378211300.000000,0.992857,-0.064354,0.100411,0.003264,-9.533545,0.195756,-0.963510,-0.005188,0.014154,0.000000,,,,4636920026106953700.000000,0.015490,0.748295,0.008995,-0.663124
1763460753370170,-7.780743,-1.732614,-5.537534,-0.002873,-0.008545,-0.003609,,,,4636922817835696100.000000,0.135467,-0.881330,0.069538,0.447292,-8.159521,2.226043,-4.773095,0.011057,0.002829,0.000000,,,,4636917556500758500.000000,0.183640,0.855947,0.093722,-0.474181,-2.307199,1.293985,9.499393,-0.002759,-0.001691,0.000000,,,,4636916500638598100.000000,0.991261,0.065432,0.114486,-0.003713,-1.992004,-1.307755,9.467623,-0.005806,-0.010874,-0.000466,,,,4636917234378211300.000000,0.992859,-0.064382,0.100378,0.003261,-9.581079,0.159995,-0.987934,-0.010492,-0.000538,0.003091,,,,4636920026106953700.000000,0.015529,0.748297,0.009015,-0.663121
1763460753377982,-7.748755,-1.750289,-5.531638,-0.003131,-0.008545,-0.002136,,,,4636922817835696100.000000,0.135469,-0.881322,0.069528,0.447309,-8.118606,2.198015,-4.765184,0.007221,0.003897,0.000000,,,,4636917556500758500.000000,0.183615,0.855957,0.093722,-0.474172,-2.297026,1.293985,9.469893,-0.001246,-0.000623,0.000445,,,,4636916375384752100.000000,0.991260,0.065436,0.114486,-0.003714,-1.951625,-1.318400,9.452296,-0.004136,-0.003727,0.001807,,,,4636917234378211300.000000,0.992858,-0.064402,0.100373,0.003264,-9.571039,0.158696,-0.871069,-0.010681,-0.010339,0.003204,,,,4636920026106953700.000000,0.015570,0.748273,0.009034,-0.663147
1763460753385794,-7.703714,-1.729663,-5.473547,-0.005009,-0.007219,-0.001473,,,,4636922817835696100.000000,0.135464,-0.881317,0.069518,0.447322,-8.058255,2.200945,-4.760887,0.003264,0.003580,0.000000,,,,4636917556500758500.000000,0.183603,0.855964,0.093728,-0.474163,-2.277699,1.278727,9.438359,-0.001335,0.000000,0.001068,,,,4636916375384752100.000000,0.991260,0.065440,0.114488,-0.003712,-1.968505,-1.318400,9.401914,-0.001398,0.003011,0.003204,,,,4636917234378211300.000000,0.992855,-0.064411,0.100394,0.003269,-9.523512,0.123377,-0.843180,-0.009651,-0.014802,0.006295,,,,4636920026106953700.000000,0.015616,0.748238,0.009041,-0.663185
1763460753393606,-7.674670,-1.725031,-5.445349,-0.004273,-0.003610,0.000000,,,,4636922784527842300.000000,0.135457,-0.881318,0.069516,0.447323,-8.024562,2.225358,-4.760887,0.001444,0.001128,-0.001384,,,,4636917556500758500.000000,0.183596,0.855965,0.093741,-0.474161,-2.265492,1.262447,9.408861,-0.003649,0.000000,0.001513,,,,4636916375384752100.000000,0.991260,0.065436,0.114490,-0.003708,-1.989807,-1.318400,9.340881,0.002408,0.004137,0.003807,,,,4636917234378211300.000000,0.992853,-0.064405,0.100420,0.003275,-9.486460,0.145617,-0.818768,-0.007553,-0.010834,0.004349,,,,4636919819027191800.000000,0.015650,0.748213,0.009049,-0.663213
1763460753401418,-7.658674,-1.741026,-5.427662,-0.003941,-0.003462,-0.000331,,,,4636922710461513700.000000,0.135452,-0.881318,0.069513,0.447324,-8.043986,2.226047,-4.760887,-0.000316,-0.000692,-0.003520,,,,4636917556500758500.000000,0.183591,0.855960,0.093764,-0.474167,-2.253285,1.269570,9.382409,-0.003828,0.000445,0.003026,,,,4636916375384752100.000000,0.991260,0.065431,0.114494,-0.003698,-1.982927,-1.318400,9.314249,0.007884,0.001399,0.004273,,,,4636917234378211300.000000,0.992853,-0.064378,0.100436,0.003282,-9.461609,0.122946,-0.841439,-0.011597,-0.010681,0.001183,,,,4636919811358588900.000000,0.015688,0.748188,0.009076,-0.663240
1763460753409230,-7.626691,-1.757866,-5.433144,-0.003536,-0.006078,-0.001399,,,,4636922710461513700.000000,0.135451,-0.881314,0.069507,0.447333,-8.048978,2.182207,-4.752979,-0.002452,-0.001760,-0.003581,,,,4636917556500758500.000000,0.183594,0.855952,0.093789,-0.474176,-2.225829,1.269570,9.370203,-0.002760,0.000623,0.005162,,,,4636916375384752100.000000,0.991260,0.065432,0.114497,-0.003679,-1.963842,-1.318400,9.293612,0.014293,0.000000,0.004874,,,,4636917234378211300.000000,0.992855,-0.064326,0.100446,0.003289,-9.460737,0.098534,-0.818771,-0.015869,-0.019950,0.000038,,,,4636919811358588900.000000,0.015736,0.748138,0.009118,-0.663294
1763460753417042,-7.611928,-1.761651,-5.407880,-0.004273,-0.004678,-0.001805,,,,4636922710461513700.000000,0.135448,-0.881313,0.069498,0.447337,-8.036772,2.121178,-4.732867,-0.005280,-0.001444,-0.003204,,,,4636917556500758500.000000,0.183607,0.855943,0.093819,-0.474182,-2.207497,1.279734,9.373242,-0.002136,0.000000,0.006409,,,,4636916375384752100.000000,0.991259,0.065435,0.114498,-0.003657,-1.946307,-1.318400,9.256992,0.017090,0.000000,0.004739,,,,4636917234378211300.000000,0.992858,-0.064263,0.100457,0.003294,-9.401880,0.074116,-0.782582,-0.007782,-0.012055,0.002060,,,,4636919811358588900.000000,0.015766,0.748110,0.009132,-0.663325
1763460753424854,-7.661611,-1.766289,-5.411664,-0.002617,-0.002873,-0.001068,,,,4636922710461513700.000000,0.135449,-0.881315,0.069495,0.447335,-8.032472,2.115484,-4.708454,-0.007101,-0.003143,-0.001821,,,,4636917556500758500.000000,0.183629,0.855929,0.093847,-0.474193,-2.216670,1.293985,9.392570,-0.002581,-0.000888,0.005965,,,,4636916375384752100.000000,0.991260,0.065437,0.114495,-0.003636,-1.913468,-1.325277,9.220372,0.015887,0.000000,0.004273,,,,4636917234378211300.000000,0.992861,-0.064204,0.100467,0.003298,-9.399700,0.096784,-0.781274,0.002822,-0.000421,0.000077,,,,4636919811358588900.000000,0.015758,0.748112,0.009126,-0.663323
1763460753432666,-7.693592,-1.757866,-5.427654,0.002061,-0.002467,-0.001399,,,,4636922710461513700.000000,0.135466,-0.881314,0.069500,0.447330,-8.024567,2.100375,-4.715659,-0.005402,-0.003581,-0.001068,,,,4636917556500758500.000000,0.183647,0.855916,0.093868,-0.474205,-2.214612,1.314272,9.409844,-0.003648,-0.003468,0.005341,,,,4636916375384752100.000000,0.991261,0.065434,0.114483,-0.003618,-1.892148,-1.344361,9.204382,0.011945,-0.001805,0.003069,,,,4636917234378211300.000000,0.992864,-0.064162,0.100470,0.003299,-9.387932,0.156501,-0.828347,0.015561,0.003089,0.000000,,,,4636919811358588900.000000,0.015714,0.748124,0.009087,-0.663311
1763460753440478,-7.746194,-1.742740,-5.448284,0.003280,-0.002874,-0.001475,,,,4636922710461513700.000000,0.135488,-0.881312,0.069507,0.447326,-8.036072,2.079562,-4.724265,-0.003581,-0.005279,-0.001068,,,,4636917556500758500.000000,0.183659,0.855902,0.093885,-0.474223,-2.221747,1.337744,9.429186,-0.005604,-0.005784,0.005341,,,,4636916375384752100.000000,0.991265,0.065423,0.114461,-0.003599,-1.878395,-1.355022,9.218135,0.007207,-0.004408,0.000933,,,,4636917234378211300.000000,0.992866,-0.064138,0.100462,0.003294,-9.340420,0.194001,-0.877177,0.021171,-0.001944,0.000000,,,,4636919811358588900.000000,0.015653,0.748123,0.009034,-0.663314
1763460753448290,-7.799667,-1.720380,-5.449147,0.000737,-0.002467,0.000331,,,,4636922710461513700.000000,0.135498,-0.881312,0.069515,0.447322,-8.068387,2.043647,-4.700557,-0.001821,-0.006409,0.001698,,,,4636917556500758500.000000,0.183671,0.855887,0.093888,-0.474244,-2.226818,1.325537,9.451534,-0.006146,-0.006409,0.004897,,,,4636916375384752100.000000,0.991268,0.065411,0.114437,-0.003582,-1.853983,-1.355022,9.235672,0.001731,-0.007145,0.000602,,,,4636917234378211300.000000,0.992868,-0.064136,0.100443,0.003291,-9.397497,0.183552,-0.949534,0.021363,-0.000077,-0.002059,,,,4636919811358588900.000000,0.015586,0.748127,0.008986,-0.663311
1763460753456102,-7.821165,-1.753219,-5.436074,-0.000662,-0.004197,0.000737,,,,4636922710461513700.000000,0.135502,-0.881309,0.069522,0.447325,-8.081301,2.018527,-4.671838,0.000315,-0.004335,0.002513,,,,4636917556500758500.000000,0.183677,0.855878,0.093887,-0.474257,-2.244093,1.328538,9.488153,-0.003829,-0.006852,0.003829,,,,4636916375384752100.000000,0.991271,0.065406,0.114412,-0.003570,-1.850192,-1.355022,9.254752,-0.005880,-0.009748,-0.001338,,,,4636917234378211300.000000,0.992869,-0.064164,0.100414,0.003284,-9.446768,0.147811,-0.952177,0.015185,0.008237,-0.006255,,,,4636919811358588900.000000,0.015525,0.748152,0.008966,-0.663285
1763460753463914,-7.801399,-1.762514,-5.452061,-0.001806,-0.007070,0.000331,,,,4636922710461513700.000000,0.135505,-0.881302,0.069523,0.447338,-8.097105,2.045831,-4.663228,0.002451,-0.003896,0.002828,,,,4636917486993431600.000000,0.183676,0.855872,0.093880,-0.474271,-2.263438,1.347883,9.524773,-0.002761,-0.007477,0.003204,,,,4636916375384752100.000000,0.991275,0.065406,0.114385,-0.003562,-1.841779,-1.361895,9.286039,-0.010816,-0.009479,-0.003806,,,,4636917234378211300.000000,0.992869,-0.064213,0.100385,0.003269,-9.542652,0.134724,-0.999238,0.007748,0.015751,-0.008468,,,,4636919811358588900.000000,0.015481,0.748196,0.008973,-0.663236
1763460753471726,-7.776116,-1.741880,-5.480252,-0.000738,-0.009868,0.001729,,,,4636922710461513700.000000,0.135509,-0.881289,0.069530,0.447361,-8.129420,2.078854,-4.686932,0.003896,-0.004273,0.004587,,,,4636917449126576100.000000,0.183674,0.855867,0.093865,-0.474284,-2.270577,1.355022,9.515783,-0.001693,-0.007034,0.002761,,,,4636916375384752100.000000,0.991277,0.065409,0.114359,-0.003555,-1.837983,-1.346612,9.302041,-0.012351,-0.008545,-0.003671,,,,4636917234378211300.000000,0.992868,-0.064267,0.100360,0.003255,-9.605015,0.110751,-1.142189,0.000271,0.005728,-0.008545,,,,4636920018327410700.000000,0.015459,0.748214,0.008999,-0.663216
1763460753479538,-7.761004,-1.718339,-5.479093,-0.000992,-0.013148,0.002213,,,,4636922710461513700.000000,0.135513,-0.881271,0.069536,0.447395,-8.173937,2.126965,-4.731449,0.007037,-0.002890,0.004650,,,,4636917449126576100.000000,0.183660,0.855866,0.093845,-0.474294,-2.245242,1.360089,9.457744,-0.001068,-0.005079,0.002136,,,,4636916375384752100.000000,0.991279,0.065415,0.114341,-0.003551,-1.877676,-1.344350,9.329528,-0.011615,-0.009748,-0.003806,,,,4636917173936428000.000000,0.992868,-0.064318,0.100330,0.003241,-9.607226,0.133397,-1.171026,-0.002059,-0.017307,-0.005457,,,,4636920026106953700.000000,0.015452,0.748172,0.009021,-0.663264
1763460753487350,-7.708402,-1.669514,-5.404979,-0.003535,-0.012564,0.000000,,,,4636922710461513700.000000,0.135511,-0.881255,0.069531,0.447428,-8.183268,2.156402,-4.732882,0.006472,-0.001445,0.002890,,,,4636917449126576100.000000,0.183645,0.855868,0.093832,-0.474300,-2.194342,1.372295,9.405926,-0.001511,0.000342,0.001250,,,,4636916375384752100.000000,0.991279,0.065419,0.114344,-0.003549,-1.897484,-1.348151,9.392097,-0.007074,-0.013086,-0.003671,,,,4636917127004028900.000000,0.992870,-0.064352,0.100287,0.003226,-9.560177,0.134281,-0.995478,0.001980,-0.029480,-0.002253,,,,4636920026106953700.000000,0.015442,0.748098,0.009022,-0.663347
1763460753495162,-7.658696,-1.643345,-5.371257,-0.004933,-0.007631,-0.000330,,,,4636922710461513700.000000,0.135504,-0.881249,0.069524,0.447443,-8.194758,2.144912,-4.708467,0.003958,-0.000377,0.001445,,,,4636917449126576100.000000,0.183635,0.855868,0.093830,-0.474303,-2.147591,1.374371,9.342817,-0.002580,0.007114,0.000886,,,,4636916375384752100.000000,0.991275,0.065418,0.114374,-0.003546,-1.878406,-1.335943,9.417244,-0.003671,-0.013752,-0.001401,,,,4636917127004028900.000000,0.992873,-0.064372,0.100242,0.003219,-9.511343,0.169572,-0.835873,0.010371,-0.031967,-0.001107,,,,4636920026106953700.000000,0.015411,0.748019,0.008998,-0.663437
1763460753502974,-7.649384,-1.667757,-5.371257,-0.006409,-0.003865,-0.001729,,,,4636922710461513700.000000,0.135493,-0.881251,0.069512,0.447445,-8.219171,2.128397,-4.691952,0.003896,0.000000,0.002450,,,,4636917449126576100.000000,0.183627,0.855870,0.093825,-0.474304,-2.111881,1.372294,9.329443,-0.005420,0.009170,0.002136,,,,4636916375384752100.000000,0.991272,0.065407,0.114411,-0.003536,-1.874603,-1.337477,9.418778,-0.001401,-0.009812,0.000601,,,,4636917127004028900.000000,0.992876,-0.064382,0.100214,0.003218,-9.486046,0.194425,-0.888906,0.000391,-0.025870,-0.000039,,,,4636920026106953700.000000,0.015412,0.747955,0.008996,-0.663510
1763460753510786,-7.681344,-1.684622,-5.356162,-0.006739,-0.005011,-0.003535,,,,4636922710461513700.000000,0.135484,-0.881251,0.069493,0.447450,-8.196199,2.124088,-4.703438,0.003582,0.000000,0.003204,,,,4636917449126576100.000000,0.183621,0.855872,0.093818,-0.474304,-2.122009,1.374373,9.355935,-0.008988,0.006773,0.003022,,,,4636916375384752100.000000,0.991270,0.065383,0.114439,-0.003521,-1.873072,-1.335946,9.410378,0.002404,-0.005073,0.000467,,,,4636917127004028900.000000,0.992877,-0.064377,0.100203,0.003213,-9.449866,0.160032,-0.902902,-0.005146,-0.020490,0.002058,,,,4636920026106953700.000000,0.015433,0.747904,0.009004,-0.663566
1763460753518598,-7.737719,-1.692168,-5.333748,-0.006156,-0.002622,-0.003942,,,,4636922710461513700.000000,0.135478,-0.881255,0.069475,0.447446,-8.194753,2.131985,-4.719954,0.003895,0.000691,0.003204,,,,4636917449126576100.000000,0.183615,0.855876,0.093811,-0.474302,-2.141359,1.367229,9.373204,-0.008727,0.002501,0.004273,,,,4636916375384752100.000000,0.991270,0.065360,0.114450,-0.003504,-1.881467,-1.323740,9.385967,0.009680,-0.003805,0.000000,,,,4636917187404582900.000000,0.992880,-0.064345,0.100197,0.003204,-9.342698,0.135178,-0.891589,-0.005341,-0.022353,0.004194,,,,4636920026106953700.000000,0.015462,0.747849,0.009005,-0.663628
1763460753526410,-7.795867,-1.716580,-5.362822,-0.002544,0.001728,-0.002874,,,,4636922710461513700.000000,0.135481,-0.881265,0.069469,0.447427,-8.187585,2.152086,-4.716370,0.003582,0.000377,0.003895,,,,4636917449126576100.000000,0.183610,0.855878,0.093802,-0.474300,-2.168752,1.352042,9.387493,-0.007034,-0.001772,0.003830,,,,4636916375384752100.000000,0.991272,0.065343,0.114445,-0.003489,-1.905880,-1.318400,9.382152,0.013886,-0.004273,0.001202,,,,4636917234378211300.000000,0.992884,-0.064295,0.100190,0.003198,-9.338663,0.157799,-0.926417,-0.009456,-0.018315,0.001186,,,,4636920026106953700.000000,0.015494,0.747804,0.009027,-0.663678
1763460753534222,-7.812738,-1.733451,-5.367486,-0.001068,0.003204,-0.002466,,,,4636922710461513700.000000,0.135488,-0.881276,0.069467,0.447403,-8.178960,2.200183,-4.712058,0.004586,-0.001382,0.002200,,,,4636917449126576100.000000,0.183600,0.855878,0.093796,-0.474306,-2.197333,1.320485,9.397615,-0.006852,-0.005601,0.002762,,,,4636916419898380300.000000,0.991276,0.065327,0.114425,-0.003480,-1.937161,-1.311533,9.414958,0.010281,-0.003672,0.002136,,,,4636917234378211300.000000,0.992886,-0.064260,0.100186,0.003196,-9.373936,0.111667,-0.951277,-0.015786,-0.014043,-0.005104,,,,4636920026106953700.000000,0.015528,0.747769,0.009083,-0.663716
1763460753542034,-7.797653,-1.733451,-5.374135,-0.000408,0.002544,-0.002874,,,,4636922710461513700.000000,0.135498,-0.881286,0.069465,0.447380,-8.178960,2.205960,-4.704164,0.001887,-0.001446,-0.000313,,,,4636917449126576100.000000,0.183594,0.855875,0.093803,-0.474313,-2.187213,1.296072,9.411908,-0.005706,-0.007477,0.002136,,,,4636916482758934500.000000,0.991280,0.065315,0.114398,-0.003474,-1.939454,-1.292461,9.443188,0.005074,-0.003805,0.003338,,,,4636917234378211300.000000,0.992888,-0.064244,0.100181,0.003202,-9.398800,0.086352,-0.916905,-0.018080,-0.019030,-0.008427,,,,4636919819275579400.000000,0.015561,0.747721,0.009154,-0.663768
1763460753549846,-7.748832,-1.733451,-5.419187,0.001398,0.000738,-0.002136,,,,4636922710461513700.000000,0.135514,-0.881292,0.069468,0.447364,-8.147388,2.173654,-4.707743,-0.001381,-0.000378,-0.001068,,,,4636917449126576100.000000,0.183597,0.855871,0.093819,-0.474315,-2.188097,1.276718,9.427088,-0.002319,-0.007477,0.002136,,,,4636916482758934500.000000,0.991283,0.065316,0.114370,-0.003470,-1.915042,-1.288641,9.393620,0.001403,-0.003071,0.003672,,,,4636917174005142500.000000,0.992888,-0.064242,0.100179,0.003210,-9.423215,0.120724,-0.809739,-0.013015,-0.023342,-0.008545,,,,4636919811358588900.000000,0.015578,0.747662,0.009213,-0.663833
1763460753557658,-7.711310,-1.740988,-5.455808,0.002136,-0.000330,-0.002136,,,,4636922710461513700.000000,0.135532,-0.881295,0.069472,0.447351,-8.074887,2.144927,-4.696274,-0.002827,0.000000,-0.001068,,,,4636917449126576100.000000,0.183605,0.855867,0.093838,-0.474316,-2.219658,1.269570,9.463708,0.001145,-0.007034,0.001694,,,,4636916482758934500.000000,0.991285,0.065330,0.114345,-0.003469,-1.883765,-1.266532,9.316555,0.000000,0.000866,0.003805,,,,4636917127004028900.000000,0.992887,-0.064246,0.100192,0.003218,-9.424115,0.110317,-0.840961,-0.007674,-0.011154,-0.006488,,,,4636919811358588900.000000,0.015585,0.747635,0.009252,-0.663863
1763460753565470,-7.702871,-1.761634,-5.484892,0.001477,-0.000738,-0.001477,,,,4636922710461513700.000000,0.135547,-0.881298,0.069476,0.447340,-8.013113,2.112621,-4.679752,-0.004585,0.002762,-0.001068,,,,4636917449126576100.000000,0.183618,0.855866,0.093862,-0.474307,-2.233955,1.264512,9.485152,0.005600,-0.006409,0.001068,,,,4636916438267098100.000000,0.991285,0.065361,0.114322,-0.003473,-1.833417,-1.252018,9.248655,0.000000,0.005607,0.004273,,,,4636917127004028900.000000,0.992883,-0.064249,0.100224,0.003226,-9.435869,0.121619,-0.830558,-0.002335,0.002687,-0.005381,,,,4636919811358588900.000000,0.015579,0.747644,0.009276,-0.663852
