Format=7,10908,,,Left Skank,,,,,,,,,,,14140,,,Right Shank,,,,,,,,,,,15955,,,Left Thigh,,,,,,,,,,,15985,,,Right Thigh,,,,,,,,,,,16169,,,Waist,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
1763460677776311,-7.942315,-1.498712,-5.363755,0.001152,-0.002793,0.006654,,,,4636922710461513700.000000,-0.019432,-0.857932,-0.182447,0.479884,-8.041590,1.425326,-4.922672,-0.011080,0.007876,0.012149,,,,4636917449126576100.000000,0.028275,0.862060,-0.088532,-0.498211,-2.199998,1.254697,9.536648,0.002087,0.008545,0.003204,,,,4636916375384752100.000000,0.967282,0.039111,0.123169,0.218323,-1.430532,-1.676818,9.284297,0.050390,0.001454,0.008831,,,,4636917234378211300.000000,-0.976082,0.070640,-0.094588,0.182557,-9.420795,-0.103226,-1.342814,-0.071333,-0.074029,0.003204,,,,4636919918732771300.000000,-0.183181,-0.727512,-0.214965,0.625269
1763460677784123,-7.959227,-1.476141,-5.328089,-0.003037,-0.004601,0.010926,,,,4636922710461513700.000000,-0.019457,-0.857936,-0.182418,0.479887,-8.024824,1.467976,-4.977677,-0.006666,0.006139,0.013088,,,,4636917449126576100.000000,0.028325,0.862066,-0.088561,-0.498194,-2.175585,1.283880,9.502694,0.008262,0.008963,0.002787,,,,4636916375384752100.000000,0.967275,0.039147,0.123213,0.218325,-1.499360,-1.646870,9.309839,0.042914,0.000000,0.005242,,,,4636917234378211300.000000,-0.976097,0.070476,-0.094563,0.182555,-9.470289,-0.179126,-1.388987,-0.065506,-0.048393,0.011285,,,,4636919817200118800.000000,-0.183434,-0.727362,-0.215057,0.625338
1763460677791935,-7.944221,-1.505262,-5.282054,-0.010760,-0.005012,0.015527,,,,4636922710461513700.000000,-0.019516,-0.857942,-0.182388,0.479885,-8.043203,1.469449,-5.027975,-0.003604,0.006010,0.012548,,,,4636917449126576100.000000,0.028363,0.862071,-0.088595,-0.498177,-2.146403,1.306192,9.453868,0.017408,0.010031,0.002554,,,,4636916375384752100.000000,0.967265,0.039216,0.123270,0.218323,-1.611462,-1.642458,9.346455,0.034272,0.002333,0.001939,,,,4636917234378211300.000000,-0.976106,0.070345,-0.094553,0.182563,-9.542205,-0.194654,-1.449360,-0.052027,-0.051039,0.023870,,,,4636919811358588900.000000,-0.183681,-0.727225,-0.215079,0.625417
1763460677799747,-7.891648,-1.521218,-5.262349,-0.018487,-0.003944,0.020539,,,,4636922710461513700.000000,-0.019609,-0.857953,-0.182356,0.479873,-8.087470,1.487827,-5.049304,-0.003873,0.003064,0.011081,,,,4636917449126576100.000000,0.028399,0.862071,-0.088623,-0.498169,-2.109782,1.330035,9.414578,0.026236,0.010264,0.002370,,,,4636916375384752100.000000,0.967254,0.039318,0.123335,0.218316,-1.712407,-1.661330,9.349747,0.021743,0.007189,-0.001166,,,,4636917234378211300.000000,-0.976107,0.070259,-0.094569,0.182580,-9.546189,-0.183777,-1.383430,-0.035113,-0.069449,0.032647,,,,4636919811358588900.000000,-0.183917,-0.727062,-0.215021,0.625556
1763460677807559,-7.834367,-1.549378,-5.229479,-0.017587,-0.002221,0.024155,,,,4636922710461513700.000000,-0.019705,-0.857970,-0.182310,0.479857,-8.143936,1.524443,-5.069153,-0.006279,0.001068,0.008675,,,,4636917583598517200.000000,0.028437,0.862068,-0.088639,-0.498170,-2.077932,1.391064,9.394933,0.029257,0.007945,0.000651,,,,4636916375384752100.000000,0.967246,0.039432,0.123394,0.218300,-1.772321,-1.672414,9.318667,0.005622,0.010197,-0.000387,,,,4636917234378211300.000000,-0.976104,0.070232,-0.094609,0.182589,-9.476939,-0.136944,-1.344811,-0.009943,-0.088676,0.037152,,,,4636919811358588900.000000,-0.184108,-0.726875,-0.214875,0.625768
1763460677815371,-7.793036,-1.571008,-5.220056,-0.011591,0.000328,0.026947,,,,4636922776381454300.000000,-0.019784,-0.857994,-0.182243,0.479835,-8.174396,1.469338,-5.040061,-0.013497,0.000399,0.006139,,,,4636917663874940900.000000,0.028494,0.862063,-0.088632,-0.498176,-2.067817,1.433032,9.377961,0.027406,0.004507,-0.001668,,,,4636916375384752100.000000,0.967241,0.039542,0.123439,0.218276,-1.787824,-1.752389,9.322035,-0.011467,0.010098,0.002818,,,,4636917234378211300.000000,-0.976098,0.070269,-0.094661,0.182579,-9.403703,-0.168902,-1.446676,-0.018643,-0.103861,0.037385,,,,4636919811358588900.000000,-0.184338,-0.726644,-0.214739,0.626015
1763460677823183,-7.776116,-1.558801,-5.244470,-0.005425,0.000412,0.029580,,,,4636922925209878500.000000,-0.019848,-0.858021,-0.182157,0.479818,-8.186604,1.382405,-5.017243,-0.018428,0.000669,0.006010,,,,4636917663874940900.000000,0.028568,0.862059,-0.088616,-0.498182,-2.094323,1.440474,9.363078,0.019329,0.001119,-0.005941,,,,4636916375384752100.000000,0.967243,0.039621,0.123465,0.218240,-1.768955,-1.852219,9.305347,-0.022142,0.007864,0.004856,,,,4636917234378211300.000000,-0.976091,0.070347,-0.094713,0.182556,-9.388160,-0.205524,-1.591163,-0.029324,-0.109727,0.031327,,,,4636919811358588900.000000,-0.184588,-0.726386,-0.214642,0.626275
1763460677830995,-7.791100,-1.550340,-5.276375,-0.001893,-0.000740,0.029823,,,,4636922925209878500.000000,-0.019901,-0.858046,-0.182062,0.479807,-8.175882,1.339736,-5.032529,-0.019227,0.000399,0.006409,,,,4636917663874940900.000000,0.028645,0.862054,-0.088599,-0.498190,-2.133619,1.454770,9.372609,0.011150,-0.004638,-0.010213,,,,4636916375384752100.000000,0.967252,0.039673,0.123462,0.218190,-1.737877,-1.879940,9.290952,-0.026316,0.003494,0.006507,,,,4636917234378211300.000000,-0.976086,0.070444,-0.094751,0.182525,-9.468254,-0.322898,-1.656856,-0.032937,-0.113048,0.023910,,,,4636919811358588900.000000,-0.184833,-0.726110,-0.214572,0.626546
1763460677838807,-7.832438,-1.524116,-5.336444,0.002379,-0.000328,0.031717,,,,4636922925209878500.000000,-0.019943,-0.858073,-0.181954,0.479797,-8.128548,1.345889,-5.034016,-0.013878,-0.001337,0.004403,,,,4636917663874940900.000000,0.028699,0.862047,-0.088586,-0.498201,-2.153268,1.481860,9.392258,0.009379,-0.009379,-0.014068,,,,4636916375384752100.000000,0.967267,0.039720,0.123441,0.218126,-1.701257,-1.873278,9.308704,-0.026606,0.000485,0.008060,,,,4636917234378211300.000000,-0.976084,0.070544,-0.094779,0.182487,-9.599852,-0.456507,-1.660207,-0.009894,-0.107167,0.017442,,,,4636919811358588900.000000,-0.184992,-0.725860,-0.214468,0.626824
1763460677846619,-7.856849,-1.457400,-5.388184,0.005013,-0.001068,0.030976,,,,4636922925209878500.000000,-0.019975,-0.858099,-0.181843,0.479792,-8.090434,1.362663,-5.037091,-0.012019,-0.004142,0.001199,,,,4636917663874940900.000000,0.028740,0.862035,-0.088566,-0.498222,-2.160710,1.484539,9.413992,0.012766,-0.010265,-0.016856,,,,4636916375384752100.000000,0.967285,0.039779,0.123420,0.218049,-1.637997,-1.887715,9.300927,-0.021556,-0.005245,0.007962,,,,4636917292964687900.000000,-0.976084,0.070628,-0.094781,0.182449,-9.722597,-0.383122,-1.602522,0.011645,-0.105805,0.014062,,,,4636919811358588900.000000,-0.185080,-0.725626,-0.214322,0.627119
1763460677854431,-7.873775,-1.436730,-5.333821,0.001980,-0.000085,0.030976,,,,4636922925209878500.000000,-0.020017,-0.858126,-0.181737,0.479782,-8.081301,1.329027,-5.011096,-0.011481,-0.006009,0.000000,,,,4636917663874940900.000000,0.028777,0.862021,-0.088544,-0.498249,-2.155948,1.486621,9.426798,0.017689,-0.007947,-0.019825,,,,4636916375384752100.000000,0.967303,0.039853,0.123413,0.217959,-1.565870,-1.911015,9.289834,-0.010583,-0.014275,0.006312,,,,4636917341752393700.000000,-0.976090,0.070678,-0.094741,0.182419,-9.740837,-0.182300,-1.495337,0.007770,-0.131993,0.016914,,,,4636919811358588900.000000,-0.185208,-0.725328,-0.214159,0.627482
1763460677862243,-7.873775,-1.428266,-5.256668,-0.002222,0.002464,0.031304,,,,4636922925209878500.000000,-0.020071,-0.858158,-0.181639,0.479759,-8.088940,1.275637,-4.962273,-0.010013,-0.005072,0.000668,,,,4636917663874940900.000000,0.028810,0.862008,-0.088526,-0.498273,-2.143742,1.496749,9.421431,0.020295,-0.004091,-0.023681,,,,4636916375384752100.000000,0.967322,0.039932,0.123422,0.217854,-1.478193,-1.923222,9.276514,0.002720,-0.018741,0.003592,,,,4636917341752393700.000000,-0.976099,0.070681,-0.094673,0.182404,-9.741508,0.013642,-1.397031,0.020597,-0.152694,0.018100,,,,4636919811358588900.000000,-0.185320,-0.724988,-0.213946,0.627914
1763460677870055,-7.862549,-1.432008,-5.273598,0.000982,0.002222,0.032699,,,,4636922925209878500.000000,-0.020118,-0.858191,-0.181530,0.479740,-8.108785,1.219171,-4.913445,-0.007608,-0.004273,0.003742,,,,4636917529506020400.000000,0.028841,0.861996,-0.088523,-0.498292,-2.126774,1.479782,9.436323,0.021961,-0.000887,-0.026885,,,,4636916459134690300.000000,0.967342,0.040013,0.123446,0.217737,-1.401626,-1.915450,9.278739,0.015538,-0.017478,0.002719,,,,4636917341752393700.000000,-0.976111,0.070635,-0.094601,0.182397,-9.649225,0.093627,-1.380109,0.015307,-0.153813,0.012102,,,,4636919811358588900.000000,-0.185433,-0.724637,-0.213762,0.628349
1763460677877867,-7.825932,-1.440474,-5.277339,0.002877,0.001636,0.035490,,,,4636922925209878500.000000,-0.020164,-0.858225,-0.181408,0.479724,-8.140835,1.181051,-4.864620,-0.005741,-0.005609,0.009350,,,,4636917449126576100.000000,0.028876,0.861979,-0.088544,-0.498315,-2.083318,1.464888,9.412521,0.024984,0.002734,-0.029673,,,,4636916590133116900.000000,0.967362,0.040101,0.123487,0.217608,-1.339487,-1.904355,9.303151,0.024859,-0.011944,0.000874,,,,4636917341752393700.000000,-0.976122,0.070549,-0.094543,0.182401,-9.551577,0.109193,-1.229495,0.021009,-0.164915,0.011750,,,,4636919811358588900.000000,-0.185538,-0.724262,-0.213556,0.628820
1763460677885679,-7.811748,-1.432996,-5.263372,0.003118,0.006649,0.039435,,,,4636922925209878500.000000,-0.020212,-0.858271,-0.181273,0.479691,-8.185088,1.156639,-4.846339,-0.007345,-0.007077,0.015090,,,,4636917449126576100.000000,0.028927,0.861958,-0.088580,-0.498343,-2.043397,1.455368,9.380046,0.023969,0.007423,-0.030976,,,,4636916590133116900.000000,0.967381,0.040180,0.123544,0.217475,-1.286219,-1.904355,9.314249,0.027772,-0.005050,-0.003398,,,,4636917341752393700.000000,-0.976128,0.070450,-0.094508,0.182425,-9.361671,0.109867,-1.163078,0.017327,-0.152445,0.011750,,,,4636919811358588900.000000,-0.185643,-0.723914,-0.213369,0.629252
1763460677893491,-7.863318,-1.408583,-5.238726,0.006976,0.009940,0.041985,,,,4636922925209878500.000000,-0.020251,-0.858325,-0.181122,0.479649,-8.203375,1.185671,-4.815799,-0.009213,-0.006141,0.020431,,,,4636917449126576100.000000,0.028996,0.861936,-0.088631,-0.498367,-2.069877,1.440474,9.387493,0.020530,0.011098,-0.029727,,,,4636916590133116900.000000,0.967398,0.040244,0.123613,0.217349,-1.269570,-1.857758,9.334219,0.023695,0.000776,-0.005923,,,,4636917341752393700.000000,-0.976129,0.070363,-0.094497,0.182459,-9.189418,0.098334,-1.217365,0.004981,-0.144613,0.011750,,,,4636919811358588900.000000,-0.185776,-0.723577,-0.213218,0.629652
1763460677901303,-7.926342,-1.369217,-5.283062,0.010681,0.009700,0.043053,,,,4636922925209878500.000000,-0.020279,-0.858379,-0.180960,0.479611,-8.211009,1.208533,-4.797510,-0.007609,-0.003337,0.025771,,,,4636917449126576100.000000,0.029070,0.861918,-0.088702,-0.498381,-2.099673,1.459504,9.401766,0.021308,0.010084,-0.026523,,,,4636916506438151200.000000,0.967413,0.040313,0.123677,0.217235,-1.262914,-1.812247,9.384152,0.012141,0.011358,-0.008156,,,,4636917341752393700.000000,-0.976121,0.070313,-0.094534,0.182500,-9.018515,0.074595,-1.116949,0.000236,-0.153282,0.011750,,,,4636920014231468000.000000,-0.185931,-0.723214,-0.213071,0.630073
1763460677909115,-7.942288,-1.303448,-5.264135,0.008392,0.009766,0.043467,,,,4636922925209878500.000000,-0.020315,-0.858434,-0.180802,0.479571,-8.207949,1.239067,-4.797510,-0.003069,-0.001468,0.029108,,,,4636917449126576100.000000,0.029136,0.861903,-0.088794,-0.498387,-2.099673,1.517843,9.424115,0.028730,0.006645,-0.023319,,,,4636916375384752100.000000,0.967425,0.040414,0.123735,0.217129,-1.277331,-1.780072,9.425220,-0.003978,0.027477,-0.011361,,,,4636917341752393700.000000,-0.976101,0.070314,-0.094644,0.182552,-8.916829,0.096303,-1.076286,-0.004035,-0.130610,0.008723,,,,4636920026106953700.000000,-0.186070,-0.722902,-0.212961,0.630427
1763460677916927,-7.951753,-1.247149,-5.298013,0.001243,0.013646,0.042399,,,,4636922925209878500.000000,-0.020371,-0.858495,-0.180661,0.479513,-8.203375,1.295530,-4.805143,0.000268,-0.000400,0.029908,,,,4636917449126576100.000000,0.029193,0.861891,-0.088895,-0.498388,-2.099673,1.586325,9.443137,0.036081,0.006589,-0.019282,,,,4636916375384752100.000000,0.967433,0.040545,0.123797,0.217035,-1.307295,-1.757866,9.396391,-0.022232,0.042237,-0.013400,,,,4636917341752393700.000000,-0.976069,0.070375,-0.094822,0.182608,-8.934466,0.063067,-1.085782,-0.007299,-0.092924,0.004509,,,,4636920026106953700.000000,-0.186177,-0.722676,-0.212898,0.630676
1763460677924739,-7.938547,-1.207530,-5.298013,-0.007453,0.011662,0.041331,,,,4636922925209878500.000000,-0.020455,-0.858551,-0.180539,0.479455,-8.195742,1.348934,-4.802083,0.006412,0.000668,0.029240,,,,4636917449126576100.000000,0.029228,0.861881,-0.089005,-0.498383,-2.104427,1.656860,9.468191,0.038633,0.011457,-0.014774,,,,4636916375384752100.000000,0.967434,0.040684,0.123880,0.216957,-1.351672,-1.737903,9.343115,-0.038546,0.052725,-0.016215,,,,4636917341752393700.000000,-0.976026,0.070491,-0.095051,0.182673,-9.051112,0.072566,-1.063400,-0.007477,-0.071625,0.004273,,,,4636920026106953700.000000,-0.186267,-0.722502,-0.212851,0.630864
1763460677932551,-7.939551,-1.232948,-5.309216,-0.019704,0.014213,0.039936,,,,4636922925209878500.000000,-0.020576,-0.858610,-0.180446,0.479380,-8.168270,1.413025,-4.812775,0.011617,0.001736,0.026836,,,,4636917449126576100.000000,0.029242,0.861875,-0.089117,-0.498373,-2.130895,1.732804,9.436969,0.040590,0.018102,-0.013650,,,,4636916375384752100.000000,0.967430,0.040825,0.123989,0.216884,-1.412705,-1.707936,9.313148,-0.049520,0.057776,-0.016994,,,,4636917341752393700.000000,-0.975978,0.070646,-0.095306,0.182737,-9.138587,0.027133,-1.073572,-0.011512,-0.067472,0.006290,,,,4636919823315012600.000000,-0.186369,-0.722337,-0.212811,0.631036
1763460677940363,-7.907670,-1.244149,-5.319701,-0.025636,0.015281,0.038127,,,,4636922925209878500.000000,-0.020713,-0.858668,-0.180369,0.479298,-8.146914,1.448105,-4.814293,0.012818,0.003472,0.026971,,,,4636917449126576100.000000,0.029252,0.861872,-0.089232,-0.498357,-2.170216,1.784332,9.394947,0.038926,0.022195,-0.014954,,,,4636916375384752100.000000,0.967426,0.040955,0.124113,0.216807,-1.467085,-1.696829,9.262124,-0.049915,0.057584,-0.016604,,,,4636917341752393700.000000,-0.975930,0.070803,-0.095562,0.182800,-9.166400,0.035942,-1.051196,-0.012758,-0.067293,0.013470,,,,4636919811358588900.000000,-0.186492,-0.722178,-0.212755,0.631201
1763460677948175,-7.851372,-1.277038,-5.278338,-0.025636,0.017002,0.036405,,,,4636922925209878500.000000,-0.020845,-0.858729,-0.180299,0.479210,-8.127079,1.490828,-4.817346,0.010815,0.006275,0.026437,,,,4636917449126576100.000000,0.029269,0.861874,-0.089340,-0.498332,-2.204133,1.806696,9.377989,0.033822,0.023499,-0.016201,,,,4636916375384752100.000000,0.967423,0.041065,0.124237,0.216728,-1.489303,-1.683526,9.208843,-0.034195,0.050210,-0.016508,,,,4636917341752393700.000000,-0.975889,0.070905,-0.095778,0.182866,-9.156234,0.002044,-0.923049,-0.013826,-0.062251,0.020946,,,,4636919811358588900.000000,-0.186633,-0.722036,-0.212684,0.631346
1763460677955987,-7.793068,-1.297716,-5.276317,-0.022044,0.017921,0.033528,,,,4636922925209878500.000000,-0.020959,-0.858790,-0.180231,0.479122,-8.079774,1.559497,-4.837184,0.008278,0.007477,0.023633,,,,4636917449126576100.000000,0.029289,0.861880,-0.089435,-0.498304,-2.233955,1.797192,9.344070,0.027829,0.022668,-0.018574,,,,4636916375384752100.000000,0.967424,0.041151,0.124353,0.216643,-1.495954,-1.705667,9.205476,-0.013025,0.038461,-0.013694,,,,4636917341752393700.000000,-0.975860,0.070934,-0.095935,0.182926,-9.224700,-0.069148,-0.915555,-0.017920,-0.039768,0.027413,,,,4636919811358588900.000000,-0.186782,-0.721952,-0.212620,0.631419
1763460677963799,-7.779848,-1.287534,-5.313952,-0.011600,0.014628,0.031065,,,,4636922925209878500.000000,-0.021036,-0.858843,-0.180152,0.479052,-8.064515,1.594591,-4.853968,0.002805,0.007477,0.023099,,,,4636917449126576100.000000,0.029327,0.861885,-0.089516,-0.498278,-2.229204,1.763278,9.299996,0.020826,0.019700,-0.020889,,,,4636916375384752100.000000,0.967429,0.041212,0.124453,0.216552,-1.528113,-1.780006,9.236542,-0.001945,0.031367,-0.009422,,,,4636917341752393700.000000,-0.975840,0.070923,-0.096058,0.182973,-9.297935,-0.119337,-1.065355,-0.022192,-0.013247,0.036846,,,,4636919811358588900.000000,-0.186945,-0.721938,-0.212561,0.631407
1763460677971611,-7.784592,-1.248886,-5.333621,-0.003144,0.013886,0.027534,,,,4636922925209878500.000000,-0.021078,-0.858894,-0.180069,0.478991,-8.084350,1.561029,-4.866175,-0.005340,0.008145,0.022164,,,,4636917449126576100.000000,0.029391,0.861891,-0.089579,-0.498253,-2.240743,1.704958,9.258631,0.011214,0.015013,-0.022253,,,,4636916375384752100.000000,0.967439,0.041240,0.124527,0.216459,-1.570287,-1.798956,9.279807,0.000000,0.028163,-0.003405,,,,4636917341752393700.000000,-0.975826,0.070906,-0.096170,0.182996,-9.371179,-0.156643,-1.143389,-0.015373,-0.004692,0.036377,,,,4636920014066531300.000000,-0.187080,-0.721950,-0.212492,0.631377
1763460677979423,-7.783575,-1.249903,-5.362780,0.006883,0.013560,0.023262,,,,4636922925209878500.000000,-0.021079,-0.858941,-0.179982,0.478938,-8.085880,1.515249,-4.893638,-0.009880,0.007878,0.020028,,,,4636917449126576100.000000,0.029466,0.861896,-0.089626,-0.498230,-2.270577,1.655459,9.238294,0.004094,0.008841,-0.018633,,,,4636916291854702600.000000,0.967450,0.041248,0.124571,0.216383,-1.593610,-1.755691,9.315336,-0.000582,0.026122,0.001745,,,,4636917341752393700.000000,-0.975816,0.070890,-0.096275,0.182998,-9.409855,-0.135650,-1.055312,-0.005880,-0.008306,0.031276,,,,4636920026106953700.000000,-0.187179,-0.721956,-0.212411,0.631368
1763460677987235,-7.800531,-1.225490,-5.382444,0.013797,0.011839,0.019316,,,,4636922925209878500.000000,-0.021051,-0.858983,-0.179895,0.478897,-8.066048,1.516763,-4.907376,-0.009347,0.007477,0.018559,,,,4636917449126576100.000000,0.029536,0.861902,-0.089669,-0.498209,-2.284819,1.662241,9.281696,0.003382,0.000119,-0.014361,,,,4636916160636387300.000000,0.967461,0.041262,0.124581,0.216322,-1.625756,-1.713511,9.353043,-0.000487,0.025636,0.003786,,,,4636917341752393700.000000,-0.975808,0.070873,-0.096379,0.182993,-9.400388,-0.122761,-1.026797,-0.007357,-0.006529,0.027952,,,,4636920026106953700.000000,-0.187272,-0.721962,-0.212344,0.631356
