Format=7,10908,,,Left Skank,,,,,,,,,,,14140,,,Right Shank,,,,,,,,,,,15955,,,Left Thigh,,,,,,,,,,,15985,,,Right Thigh,,,,,,,,,,,16169,,,Waist,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
1763459877381801,-8.421791,-0.937336,-4.394665,0.002252,-0.002613,0.009613,,,,4636922388338966500.000000,0.088528,-0.851317,0.055736,0.514116,-8.150398,0.044682,-4.964383,-0.026683,-0.002126,-0.027409,,,,4636917127004028900.000000,0.008136,0.872772,0.002246,-0.488055,-3.562087,-0.878933,8.996857,0.004061,0.003204,-0.001068,,,,4636915945888022500.000000,0.981285,-0.043336,0.187605,0.002407,-3.631407,0.689423,8.786130,-0.014954,-0.004158,0.032159,,,,4636916443142890500.000000,0.979490,0.039234,0.197472,-0.008099,-9.155858,0.573443,-2.478408,0.011643,-0.006622,0.002083,,,,4636919703984406500.000000,0.091017,0.785104,0.070789,-0.608536
1763459877389613,-8.417662,-0.922316,-4.381144,0.006162,-0.002136,0.009613,,,,4636922388338966500.000000,0.088541,-0.851313,0.055789,0.514115,-8.158693,0.012090,-4.976590,-0.019559,-0.000353,-0.025988,,,,4636917127004028900.000000,0.008152,0.872768,0.002381,-0.488061,-3.530360,-0.859359,9.006644,0.005341,0.004917,-0.001496,,,,4636915945888022500.000000,0.981283,-0.043314,0.187621,0.002385,-3.621095,0.640594,8.800233,-0.016976,-0.003993,0.028280,,,,4636916482758934500.000000,0.979495,0.039188,0.197459,-0.007980,-9.167154,0.561844,-2.489704,0.007451,-0.015007,0.000000,,,,4636919703984406500.000000,0.090993,0.785073,0.070760,-0.608584
1763459877397425,-8.429868,-0.880443,-4.370250,0.009137,-0.002136,0.009613,,,,4636922388338966500.000000,0.088563,-0.851308,0.055847,0.514114,-8.158577,0.008176,-4.980620,-0.014944,-0.000715,-0.026351,,,,4636917127004028900.000000,0.008152,0.872763,0.002509,-0.488069,-3.520625,-0.815425,9.006593,0.005341,0.007477,-0.002564,,,,4636915945888022500.000000,0.981279,-0.043292,0.187646,0.002358,-3.633302,0.614875,8.821448,-0.016811,-0.002530,0.027378,,,,4636916482758934500.000000,0.979499,0.039141,0.197452,-0.007865,-9.143646,0.573748,-2.466197,0.006409,-0.017064,0.000000,,,,4636919703984406500.000000,0.090973,0.785035,0.070733,-0.608638
1763459877405237,-8.442076,-0.808511,-4.370250,0.009613,-0.002136,0.009022,,,,4636922388338966500.000000,0.088589,-0.851302,0.055904,0.514112,-8.154546,0.012207,-4.980620,-0.013171,-0.000353,-0.024558,,,,4636917127004028900.000000,0.008149,0.872760,0.002627,-0.488075,-3.527940,-0.783697,8.989541,0.005341,0.007477,-0.002776,,,,4636915945888022500.000000,0.981275,-0.043271,0.187672,0.002330,-3.653211,0.587263,8.818250,-0.017370,-0.003484,0.025750,,,,4636916415010938900.000000,0.979504,0.039091,0.197442,-0.007756,-9.154950,0.574049,-2.478404,0.006330,-0.015917,0.000026,,,,4636919703984406500.000000,0.090953,0.785001,0.070706,-0.608688
1763459877413049,-8.454282,-0.760996,-4.370250,0.007839,-0.000953,0.007954,,,,4636922388338966500.000000,0.088610,-0.851300,0.055955,0.514106,-8.162720,0.012207,-4.972446,-0.011387,0.001431,-0.024930,,,,4636917127004028900.000000,0.008140,0.872759,0.002743,-0.488075,-3.527940,-0.764175,9.006639,0.004485,0.007477,-0.001708,,,,4636915945888022500.000000,0.981271,-0.043252,0.187698,0.002308,-3.654520,0.566047,8.821447,-0.017485,-0.002925,0.022546,,,,4636916375384752100.000000,0.979509,0.039038,0.197435,-0.007659,-9.131738,0.586255,-2.490610,0.003152,-0.011697,0.001094,,,,4636919703984406500.000000,0.090944,0.784976,0.070685,-0.608725
1763459877420861,-8.473245,-0.744652,-4.363493,0.003452,-0.000591,0.006294,,,,4636922388338966500.000000,0.088620,-0.851301,0.055992,0.514100,-8.183099,-0.004139,-4.976586,-0.012112,0.000706,-0.022775,,,,4636917127004028900.000000,0.008137,0.872757,0.002853,-0.488078,-3.537720,-0.751969,9.021271,0.002349,0.004482,-0.001068,,,,4636915945888022500.000000,0.981269,-0.043240,0.187713,0.002289,-3.650014,0.569241,8.833653,-0.015743,-0.004158,0.019342,,,,4636916375384752100.000000,0.979513,0.038989,0.197423,-0.007576,-9.155251,0.597560,-2.501915,0.001042,-0.009587,0.002163,,,,4636919703984406500.000000,0.090943,0.784955,0.070667,-0.608754
1763459877428673,-8.497659,-0.737895,-4.351286,-0.000114,-0.001068,0.003567,,,,4636922388338966500.000000,0.088623,-0.851302,0.056012,0.514094,-8.191168,-0.004035,-4.964275,-0.012818,0.000000,-0.019218,,,,4636917127004028900.000000,0.008143,0.872754,0.002952,-0.488083,-3.552354,-0.739760,9.021271,0.002352,-0.000428,-0.000640,,,,4636915945888022500.000000,0.981270,-0.043229,0.187708,0.002274,-3.634614,0.566048,8.853559,-0.016302,-0.003993,0.017485,,,,4636916375384752100.000000,0.979518,0.038937,0.197412,-0.007500,-9.143045,0.573448,-2.478103,0.000052,-0.008571,0.003257,,,,4636919703984406500.000000,0.090948,0.784937,0.070648,-0.608779
1763459877436485,-8.495048,-0.752712,-4.359348,-0.002842,-0.001068,0.000954,,,,4636922388338966500.000000,0.088623,-0.851305,0.056017,0.514089,-8.191168,0.000000,-4.948034,-0.012818,0.000000,-0.018159,,,,4636917127004028900.000000,0.008152,0.872751,0.003047,-0.488088,-3.542564,-0.727549,9.016376,0.003844,-0.001496,0.000000,,,,4636915945888022500.000000,0.981273,-0.043211,0.187700,0.002259,-3.633298,0.507646,8.847176,-0.017764,-0.001183,0.015743,,,,4636916375384752100.000000,0.979521,0.038878,0.197412,-0.007429,-9.131138,0.561839,-2.478401,0.002162,-0.009587,0.005289,,,,4636919703984406500.000000,0.090952,0.784917,0.070618,-0.608807
1763459877444297,-8.470634,-0.769066,-4.343229,-0.003682,-0.002841,0.000000,,,,4636922388338966500.000000,0.088622,-0.851305,0.056018,0.514089,-8.199339,-0.008171,-4.968511,-0.012103,0.000000,-0.016014,,,,4636917127004028900.000000,0.008162,0.872748,0.003134,-0.488093,-3.518151,-0.715343,9.018852,0.003633,-0.002136,0.001285,,,,4636915945888022500.000000,0.981276,-0.043193,0.187689,0.002250,-3.637806,0.460692,8.861255,-0.016811,0.000000,0.011586,,,,4636916375384752100.000000,0.979523,0.038820,0.197417,-0.007374,-9.130839,0.573449,-2.490012,0.003126,-0.008493,0.003204,,,,4636919703984406500.000000,0.090947,0.784900,0.070592,-0.608832
1763459877452109,-8.459730,-0.762311,-4.341687,-0.003204,-0.004273,0.000000,,,,4636922388338966500.000000,0.088624,-0.851302,0.056019,0.514094,-8.187035,-0.012207,-4.980620,-0.008890,0.001430,-0.011380,,,,4636917127004028900.000000,0.008170,0.872748,0.003199,-0.488092,-3.498631,-0.708029,9.038372,0.004273,-0.001280,0.003204,,,,4636915945888022500.000000,0.981278,-0.043171,0.187683,0.002248,-3.622411,0.451674,8.874783,-0.015349,0.000000,0.008940,,,,4636916443091513300.000000,0.979524,0.038764,0.197423,-0.007331,-9.118930,0.561839,-2.478103,-0.000052,-0.006435,0.003152,,,,4636919703984406500.000000,0.090951,0.784887,0.070574,-0.608851
1763459877459921,-8.459730,-0.756859,-4.358043,-0.002613,-0.003090,-0.002364,,,,4636922328920304600.000000,0.088631,-0.851301,0.056013,0.514094,-8.178960,-0.020378,-4.996962,-0.003902,0.002136,-0.007469,,,,4636917127004028900.000000,0.008168,0.872749,0.003241,-0.488090,-3.501103,-0.703137,9.040793,0.001704,0.000000,0.004061,,,,4636915945888022500.000000,0.981279,-0.043158,0.187681,0.002251,-3.636481,0.459371,8.843996,-0.011587,0.000000,0.006525,,,,4636916482758934500.000000,0.979525,0.038722,0.197429,-0.007300,-9.118930,0.573451,-2.478697,-0.002136,-0.007373,0.001042,,,,4636919703984406500.000000,0.090957,0.784870,0.070568,-0.608872
1763459877467733,-8.466485,-0.770368,-4.358043,-0.002136,-0.002136,-0.005455,,,,4636922280964784100.000000,0.088646,-0.851303,0.055999,0.514090,-8.178960,-0.016246,-5.005035,-0.000707,0.002136,-0.003550,,,,4636917127004028900.000000,0.008163,0.872751,0.003264,-0.488087,-3.510840,-0.705606,9.033479,-0.005133,0.001284,0.005341,,,,4636915945888022500.000000,0.981278,-0.043171,0.187684,0.002263,-3.657710,0.471577,8.856737,-0.006920,0.000000,0.003994,,,,4636916482758934500.000000,0.979525,0.038695,0.197435,-0.007282,-9.119521,0.561836,-2.501927,-0.002162,-0.003153,0.000026,,,,4636919706582168600.000000,0.090960,0.784863,0.070566,-0.608881
1763459877475545,-8.478691,-0.781274,-4.351290,-0.005682,-0.001545,-0.008182,,,,4636922280964784100.000000,0.088655,-0.851308,0.055968,0.514084,-8.187128,-0.020375,-5.013203,0.002859,0.002136,-0.001422,,,,4636917127004028900.000000,0.008150,0.872753,0.003272,-0.488084,-3.508416,-0.744692,9.033479,-0.011325,0.001921,0.006197,,,,4636915945888022500.000000,0.981275,-0.043207,0.187690,0.002283,-3.677611,0.483784,8.844002,-0.001974,-0.002020,0.000511,,,,4636916482758934500.000000,0.979526,0.038685,0.197434,-0.007281,-9.143640,0.574339,-2.477808,-0.003127,-0.001120,0.001042,,,,4636919811358588900.000000,0.090967,0.784861,0.070564,-0.608884
1763459877483357,-8.470642,-0.808279,-4.359338,-0.010317,-0.000477,-0.010795,,,,4636922280964784100.000000,0.088654,-0.851318,0.055920,0.514074,-8.191168,-0.016247,-5.025411,0.004987,0.003566,0.000361,,,,4636917127004028900.000000,0.008133,0.872757,0.003270,-0.488076,-3.525513,-0.795945,9.033479,-0.015170,0.000000,0.008333,,,,4636915945888022500.000000,0.981273,-0.043256,0.187688,0.002315,-3.694330,0.511380,8.841342,0.000673,-0.004551,-0.000395,,,,4636916482758934500.000000,0.979528,0.038684,0.197423,-0.007287,-9.155848,0.597868,-2.466191,0.000000,-0.003179,0.000026,,,,4636919811358588900.000000,0.090963,0.784855,0.070557,-0.608893
1763459877491169,-8.459730,-0.863861,-4.370250,-0.013522,0.000000,-0.013522,,,,4636922280964784100.000000,0.088647,-0.851330,0.055857,0.514062,-8.183001,-0.004040,-5.021283,0.004626,0.003558,0.003927,,,,4636917127004028900.000000,0.008124,0.872762,0.003257,-0.488068,-3.540147,-0.827675,9.028589,-0.017518,0.000856,0.010041,,,,4636915945888022500.000000,0.981270,-0.043313,0.187691,0.002354,-3.683456,0.524918,8.827287,0.001068,-0.003321,-0.002020,,,,4636916482758934500.000000,0.979529,0.038683,0.197417,-0.007299,-9.168052,0.586248,-2.477811,-0.000026,-0.002060,0.001043,,,,4636919808787986400.000000,0.090961,0.784851,0.070547,-0.608899
1763459877498981,-8.466481,-0.904641,-4.363500,-0.015545,-0.000591,-0.014954,,,,4636922280964784100.000000,0.088636,-0.851341,0.055784,0.514052,-8.138133,0.000000,-4.992747,0.004273,0.003204,0.006055,,,,4636917127004028900.000000,0.008120,0.872765,0.003237,-0.488062,-3.545035,-0.861864,9.021271,-0.018159,0.002564,0.011109,,,,4636915945888022500.000000,0.981266,-0.043371,0.187699,0.002398,-3.674428,0.540304,8.821438,0.000395,-0.001463,-0.005224,,,,4636916482758934500.000000,0.979529,0.038678,0.197419,-0.007322,-9.179967,0.598163,-2.466189,-0.001094,0.001042,0.000026,,,,4636919703984406500.000000,0.090959,0.784854,0.070545,-0.608895
1763459877506793,-8.471938,-0.915555,-4.364791,-0.014841,-0.000478,-0.014364,,,,4636922221608698900.000000,0.088626,-0.851353,0.055715,0.514042,-8.126088,0.016330,-5.005115,0.008559,0.003919,0.007123,,,,4636917127004028900.000000,0.008104,0.872771,0.003205,-0.488053,-3.552354,-0.891140,9.026158,-0.016876,0.001922,0.011322,,,,4636915945888022500.000000,0.981262,-0.043424,0.187706,0.002442,-3.689812,0.580101,8.818261,0.000000,-0.001068,-0.008428,,,,4636916482758934500.000000,0.979528,0.038668,0.197423,-0.007357,-9.179675,0.597871,-2.478103,-0.002111,-0.000051,0.001119,,,,4636919703984406500.000000,0.090963,0.784855,0.070541,-0.608894
1763459877514605,-8.471938,-0.935795,-4.370250,-0.012705,-0.000590,-0.013296,,,,4636922173590601700.000000,0.088622,-0.851363,0.055654,0.514032,-8.146458,0.032579,-5.017243,0.012824,0.004273,0.008191,,,,4636917127004028900.000000,0.008075,0.872777,0.003162,-0.488042,-3.542580,-0.896028,9.033479,-0.013671,0.000000,0.010681,,,,4636915945888022500.000000,0.981260,-0.043466,0.187705,0.002481,-3.698843,0.605854,8.806054,0.000000,-0.000395,-0.009613,,,,4636916482758934500.000000,0.979527,0.038658,0.197429,-0.007397,-9.167179,0.585955,-2.478103,-0.001043,-0.002238,0.003204,,,,4636919703984406500.000000,0.090970,0.784851,0.070527,-0.608900
1763459877522417,-8.458446,-0.965669,-4.370250,-0.012340,-0.001068,-0.012818,,,,4636922173590601700.000000,0.088618,-0.851372,0.055595,0.514024,-8.162709,0.052949,-5.025406,0.011743,0.004273,0.008545,,,,4636917127004028900.000000,0.008050,0.872783,0.003119,-0.488032,-3.523054,-0.918005,9.043250,-0.011750,0.000855,0.010681,,,,4636915945888022500.000000,0.981258,-0.043500,0.187707,0.002519,-3.706534,0.625751,8.801538,0.000673,-0.000673,-0.009613,,,,4636916415115810800.000000,0.979526,0.038650,0.197435,-0.007437,-9.143636,0.585665,-2.477812,-0.000025,-0.006383,0.003255,,,,4636919703984406500.000000,0.090974,0.784838,0.070509,-0.608918
1763459877530229,-8.454268,-0.996828,-4.376995,-0.013408,-0.001658,-0.012818,,,,4636922173590601700.000000,0.088610,-0.851381,0.055534,0.514018,-8.150428,0.069199,-5.013126,0.010681,0.004987,0.009974,,,,4636917127004028900.000000,0.008032,0.872791,0.003074,-0.488019,-3.530387,-0.954625,9.048123,-0.013887,0.001281,0.010681,,,,4636915945888022500.000000,0.981255,-0.043542,0.187712,0.002558,-3.718740,0.642475,8.801538,0.000395,-0.001741,-0.009613,,,,4636916375384752100.000000,0.979525,0.038641,0.197436,-0.007477,-9.156131,0.573748,-2.465895,-0.001043,-0.005240,0.005315,,,,4636919703984406500.000000,0.090986,0.784828,0.070487,-0.608932
1763459877538041,-8.473219,-1.026703,-4.382458,-0.014476,-0.000956,-0.012818,,,,4636922173590601700.000000,0.088599,-0.851391,0.055470,0.514010,-8.150501,0.081407,-5.005035,0.008539,0.003912,0.009967,,,,4636917127004028900.000000,0.008021,0.872796,0.003033,-0.488010,-3.567007,-0.981476,9.018826,-0.018800,0.000427,0.009399,,,,4636915945888022500.000000,0.981252,-0.043604,0.187712,0.002596,-3.723258,0.662370,8.809227,0.000000,-0.001464,-0.008941,,,,4636916375384752100.000000,0.979525,0.038631,0.197438,-0.007515,-9.179678,0.573748,-2.465895,0.000025,-0.001043,0.004247,,,,4636919703984406500.000000,0.090992,0.784828,0.070468,-0.608933
1763459877545853,-8.477402,-1.064603,-4.395945,-0.013774,0.000000,-0.011048,,,,4636922173590601700.000000,0.088586,-0.851402,0.055415,0.514000,-8.170870,0.101776,-5.021360,0.006049,0.003204,0.008185,,,,4636917127004028900.000000,0.008015,0.872800,0.003002,-0.488003,-3.584093,-1.018099,8.991973,-0.018372,0.000641,0.007050,,,,4636915988840444900.000000,0.981249,-0.043666,0.187713,0.002625,-3.723258,0.694472,8.821433,0.001345,-0.003086,-0.007872,,,,4636916375384752100.000000,0.979526,0.038627,0.197434,-0.007549,-9.168338,0.574326,-2.465895,0.001068,-0.000076,0.003154,,,,4636919703984406500.000000,0.090991,0.784830,0.070450,-0.608932
1763459877553665,-8.471938,-1.106687,-4.386644,-0.011048,-0.002360,-0.006663,,,,4636922292208010200.000000,0.088574,-0.851407,0.055378,0.513998,-8.170799,0.134349,-5.021290,0.005341,0.002490,0.006763,,,,4636917127004028900.000000,0.008009,0.872802,0.002978,-0.487999,-3.591419,-1.057161,9.004182,-0.013031,0.000427,0.006409,,,,4636916053262204900.000000,0.981247,-0.043708,0.187713,0.002647,-3.715571,0.715717,8.833640,0.002136,-0.002927,-0.006132,,,,4636916375384752100.000000,0.979526,0.038628,0.197430,-0.007577,-9.192750,0.598163,-2.466183,0.001043,-0.003280,0.001043,,,,4636919703984406500.000000,0.090986,0.784825,0.070438,-0.608942
1763459877561477,-8.465195,-1.129824,-4.376993,-0.006663,-0.003683,-0.003093,,,,4636922388338966500.000000,0.088570,-0.851407,0.055362,0.514000,-8.158594,0.146489,-5.009084,0.006055,0.001422,0.007123,,,,4636917127004028900.000000,0.008002,0.872803,0.002951,-0.487998,-3.608509,-1.049837,9.013950,-0.010895,0.001923,0.004700,,,,4636916053262204900.000000,0.981245,-0.043743,0.187718,0.002661,-3.711051,0.743297,8.838160,0.001464,-0.000791,-0.004668,,,,4636916375384752100.000000,0.979525,0.038627,0.197434,-0.007599,-9.215732,0.597877,-2.478103,-0.000050,-0.006484,0.000000,,,,4636919703984406500.000000,0.090983,0.784810,0.070430,-0.608962
1763459877569289,-8.466472,-1.088095,-4.389200,0.000447,-0.003204,-0.000956,,,,4636922388338966500.000000,0.088585,-0.851405,0.055368,0.514001,-8.162704,0.170965,-5.013194,0.007837,0.001068,0.004622,,,,4636917127004028900.000000,0.007983,0.872803,0.002929,-0.487999,-3.596303,-1.040075,8.989530,-0.007905,0.004486,0.002136,,,,4636916053262204900.000000,0.981241,-0.043769,0.187733,0.002663,-3.718736,0.749173,8.830474,0.001741,0.000000,-0.004273,,,,4636916375384752100.000000,0.979524,0.038627,0.197442,-0.007620,-9.179401,0.586521,-2.478103,-0.002087,-0.009613,0.000000,,,,4636919703984406500.000000,0.090987,0.784788,0.070426,-0.608991
1763459877577101,-8.465197,-1.029613,-4.374442,0.006042,-0.004974,0.000590,,,,4636922388338966500.000000,0.088616,-0.851397,0.055389,0.514006,-8.199387,0.191270,-5.025401,0.007831,0.001782,0.004632,,,,4636917127004028900.000000,0.007964,0.872804,0.002907,-0.487997,-3.584095,-1.020541,8.991975,-0.003205,0.005128,0.001282,,,,4636916053262204900.000000,0.981237,-0.043777,0.187751,0.002658,-3.715573,0.752337,8.795212,0.002136,0.000672,-0.002928,,,,4636916375384752100.000000,0.979522,0.038630,0.197451,-0.007635,-9.155836,0.610370,-2.477820,-0.000049,-0.009539,0.000025,,,,4636919703984406500.000000,0.090985,0.784766,0.070417,-0.609020
1763459877584913,-8.459730,-0.966032,-4.364783,0.006297,-0.006409,0.002248,,,,4636922388338966500.000000,0.088644,-0.851386,0.055416,0.514017,-8.215583,0.170846,-5.037608,0.006049,0.004278,0.003913,,,,4636917127004028900.000000,0.007950,0.872810,0.002891,-0.487987,-3.567009,-1.013214,8.979769,0.002562,0.002350,0.000000,,,,4636916010337272800.000000,0.981236,-0.043764,0.187757,0.002644,-3.726423,0.741487,8.807867,0.000791,0.000396,-0.000791,,,,4636916375384752100.000000,0.979520,0.038629,0.197459,-0.007642,-9.167194,0.609522,-2.466178,-0.002186,-0.006359,0.001093,,,,4636919703984406500.000000,0.090991,0.784752,0.070411,-0.609038
1763459877592725,-8.439514,-0.921024,-4.370250,0.002982,-0.005230,0.003794,,,,4636922388338966500.000000,0.088659,-0.851378,0.055441,0.514025,-8.207426,0.175008,-5.033501,0.001772,0.003913,0.001063,,,,4636917127004028900.000000,0.007946,0.872815,0.002893,-0.487978,-3.547475,-1.008335,8.977321,0.009825,0.000641,0.000427,,,,4636915945888022500.000000,0.981238,-0.043723,0.187757,0.002626,-3.727778,0.747820,8.833640,0.000000,0.000673,0.000000,,,,4636916375384752100.000000,0.979518,0.038626,0.197468,-0.007644,-9.143345,0.574314,-2.477820,-0.004273,-0.004297,0.002161,,,,4636919703984406500.000000,0.091005,0.784742,0.070407,-0.609049
