Format=7,10908,,,Left Skank,,,,,,,,,,,14140,,,Right Shank,,,,,,,,,,,15955,,,Left Thigh,,,,,,,,,,,15985,,,Right Thigh,,,,,,,,,,,16169,,,Waist,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
1763459164921483,-8.841026,0.259221,-3.540147,0.006660,0.000817,-0.020861,,,,4636922280964784100.000000,0.020450,0.828848,0.019798,-0.558749,-8.988864,0.587624,-3.163825,-0.006040,-0.001253,0.000699,,,,4636916482758934500.000000,0.076297,0.814187,0.056251,-0.572813,-2.111881,-1.442013,9.446991,-0.007881,-0.011480,0.018563,,,,4636915301642928100.000000,0.990769,-0.079335,0.109457,0.010055,-2.333695,0.742570,9.336582,0.005863,-0.000364,0.001432,,,,4636916268010569700.000000,0.992168,0.035920,0.119572,-0.003930,-9.356262,0.591347,-1.703645,-0.000472,0.005910,0.000000,,,,4636919489236041700.000000,0.137881,0.758851,0.116403,-0.625767
1763459164929295,-8.856099,0.280026,-3.534415,0.005471,0.000251,-0.018976,,,,4636922280964784100.000000,0.020377,0.828856,0.019845,-0.558738,-9.004851,0.541339,-3.176031,-0.003720,-0.001952,-0.001068,,,,4636916482758934500.000000,0.076307,0.814178,0.056270,-0.572821,-2.079884,-1.451139,9.437865,-0.006544,-0.011750,0.016292,,,,4636915301642928100.000000,0.990772,-0.079353,0.109417,0.010121,-2.347981,0.728285,9.324377,0.002477,-0.002318,0.003204,,,,4636916268010569700.000000,0.992168,0.035928,0.119572,-0.003924,-9.350871,0.565509,-1.688590,0.000000,0.000347,0.001789,,,,4636919489236041700.000000,0.137888,0.758856,0.116401,-0.625760
1763459164937107,-8.866187,0.317392,-3.512867,-0.002322,0.001068,-0.018409,,,,4636922280964784100.000000,0.020331,0.828865,0.019907,-0.558725,-8.982543,0.561541,-3.181920,-0.000700,-0.001068,-0.001252,,,,4636916482758934500.000000,0.076308,0.814173,0.056283,-0.572828,-2.085922,-1.431354,9.446987,-0.002677,-0.009883,0.016955,,,,4636915301642928100.000000,0.990774,-0.079355,0.109384,0.010188,-2.368236,0.712186,9.318406,-0.001796,-0.002659,0.003023,,,,4636916304571671600.000000,0.992168,0.035920,0.119570,-0.003916,-9.357686,0.556148,-1.686044,0.001193,-0.000472,0.002608,,,,4636919489236041700.000000,0.137893,0.758860,0.116393,-0.625756
1763459164944919,-8.846748,0.317392,-3.506388,-0.009415,0.001319,-0.019477,,,,4636922280964784100.000000,0.020305,0.828873,0.019989,-0.558710,-8.974546,0.559436,-3.165927,0.001068,-0.001437,-0.002320,,,,4636916482758934500.000000,0.076300,0.814167,0.056295,-0.572836,-2.076802,-1.438930,9.448530,-0.001203,-0.008680,0.014291,,,,4636915301642928100.000000,0.990777,-0.079353,0.109356,0.010244,-2.368236,0.730366,9.342820,-0.006796,-0.000364,0.002500,,,,4636916482758934500.000000,0.992168,0.035891,0.119577,-0.003908,-9.356265,0.581979,-1.690016,0.001540,-0.001192,0.004521,,,,4636919489236041700.000000,0.137902,0.758863,0.116378,-0.625753
1763459164952731,-8.871920,0.311668,-3.518594,-0.022733,0.001886,-0.020545,,,,4636922280964784100.000000,0.020320,0.828882,0.020102,-0.558693,-8.986753,0.551438,-3.184028,0.002173,-0.003573,-0.003389,,,,4636916482758934500.000000,0.076287,0.814156,0.056308,-0.572852,-2.085921,-1.440474,9.427206,-0.002001,-0.010411,0.015752,,,,4636915301642928100.000000,0.990780,-0.079353,0.109321,0.010306,-2.366158,0.720237,9.356843,-0.015159,-0.002136,0.004273,,,,4636916482758934500.000000,0.992170,0.035831,0.119578,-0.003890,-9.357682,0.577728,-1.664187,0.001664,-0.001540,0.006409,,,,4636919489236041700.000000,0.137916,0.758866,0.116358,-0.625750
1763459164960543,-8.862575,0.272947,-3.536524,-0.036434,0.000818,-0.021113,,,,4636922280964784100.000000,0.020379,0.828887,0.020248,-0.558677,-8.998960,0.563644,-3.165512,0.007661,-0.005341,-0.004273,,,,4636916482758934500.000000,0.076255,0.814143,0.056310,-0.572874,-2.076804,-1.440474,9.434778,0.000662,-0.010681,0.015089,,,,4636915301642928100.000000,0.990785,-0.079342,0.109285,0.010365,-2.353951,0.716081,9.330612,-0.021727,-0.001954,0.004273,,,,4636916482758934500.000000,0.992173,0.035746,0.119579,-0.003868,-9.363078,0.581975,-1.654811,0.004520,-0.002856,0.006409,,,,4636919489236041700.000000,0.137922,0.758867,0.116329,-0.625752
1763459164968355,-8.862575,0.181768,-3.567424,-0.044044,0.000000,-0.020295,,,,4636922280964784100.000000,0.020464,0.828890,0.020407,-0.558664,-9.009064,0.582160,-3.125095,0.009281,-0.004973,-0.004457,,,,4636916482758934500.000000,0.076217,0.814131,0.056310,-0.572896,-2.096582,-1.451135,9.404337,0.000135,-0.009749,0.014954,,,,4636915301642928100.000000,0.990788,-0.079334,0.109253,0.010423,-2.337592,0.693746,9.348794,-0.023863,-0.001068,0.004454,,,,4636916482758934500.000000,0.992176,0.035653,0.119584,-0.003845,-9.349455,0.598163,-1.653395,0.009389,-0.003677,0.008197,,,,4636919489236041700.000000,0.137918,0.758870,0.116283,-0.625758
1763459164976167,-8.859715,0.083361,-3.573909,-0.042860,-0.000500,-0.019794,,,,4636922280964784100.000000,0.020546,0.828892,0.020562,-0.558653,-9.004860,0.622578,-3.118790,0.012818,-0.003204,-0.005525,,,,4636916482758934500.000000,0.076165,0.814124,0.056306,-0.572914,-2.099673,-1.463342,9.389040,-0.004664,-0.008681,0.015887,,,,4636915301642928100.000000,0.990790,-0.079345,0.109225,0.010486,-2.309274,0.677390,9.328288,-0.025091,-0.001431,0.005341,,,,4636916482758934500.000000,0.992180,0.035555,0.119587,-0.003818,-9.345473,0.598163,-1.654809,0.012345,-0.001417,0.009613,,,,4636919489236041700.000000,0.137907,0.758881,0.116227,-0.625757
1763459164983979,-8.847508,0.042342,-3.564562,-0.032814,-0.002637,-0.017658,,,,4636922280964784100.000000,0.020601,0.828890,0.020688,-0.558649,-8.986751,0.624679,-3.090575,0.011163,-0.003388,-0.006777,,,,4636916482758934500.000000,0.076116,0.814116,0.056309,-0.572932,-2.110334,-1.475549,9.398153,-0.009072,-0.009478,0.016022,,,,4636915301642928100.000000,0.990790,-0.079372,0.109194,0.010552,-2.317333,0.644919,9.281773,-0.021524,-0.002660,0.005341,,,,4636916482758934500.000000,0.992183,0.035471,0.119585,-0.003792,-9.350871,0.598163,-1.680632,0.012222,0.000000,0.008422,,,,4636919489236041700.000000,0.137894,0.758895,0.116176,-0.625754
1763459164991791,-8.843878,0.061037,-3.564562,-0.018111,-0.004022,-0.015772,,,,4636922280964784100.000000,0.020612,0.828887,0.020775,-0.558651,-8.996857,0.634785,-3.102782,0.002101,-0.003905,-0.008361,,,,4636916482758934500.000000,0.076092,0.814103,0.056337,-0.572950,-2.122540,-1.487755,9.421018,-0.013344,-0.008681,0.014157,,,,4636915489152635900.000000,0.990789,-0.079416,0.109165,0.010612,-2.300979,0.632712,9.306188,-0.015820,0.000000,0.005522,,,,4636916482758934500.000000,0.992184,0.035409,0.119594,-0.003768,-9.350871,0.604971,-1.703638,0.009367,0.000000,0.006881,,,,4636919489236041700.000000,0.137885,0.758906,0.116136,-0.625749
1763459164999603,-8.856859,0.078183,-3.567420,-0.005227,-0.002954,-0.014204,,,,4636922280964784100.000000,0.020585,0.828887,0.020830,-0.558650,-8.990553,0.626380,-3.112888,-0.004675,-0.001769,-0.007293,,,,4636916482758934500.000000,0.076091,0.814094,0.056378,-0.572960,-2.102770,-1.510621,9.445433,-0.015751,-0.007613,0.012953,,,,4636915516391292900.000000,0.990787,-0.079471,0.109139,0.010668,-2.268505,0.620506,9.332671,-0.008163,-0.000363,0.006771,,,,4636916482758934500.000000,0.992185,0.035377,0.119601,-0.003743,-9.330446,0.637604,-1.709036,0.005690,0.000000,0.006409,,,,4636919489236041700.000000,0.137886,0.758915,0.116106,-0.625744
1763459165007415,-8.843875,0.145712,-3.571054,0.004137,-0.002386,-0.011500,,,,4636922280964784100.000000,0.020534,0.828889,0.020855,-0.558648,-8.966531,0.575461,-3.114987,-0.013035,0.000000,-0.006042,,,,4636916482758934500.000000,0.076120,0.814086,0.056434,-0.572961,-2.110331,-1.535033,9.427215,-0.013225,-0.005612,0.010020,,,,4636915516391292900.000000,0.990785,-0.079517,0.109121,0.010711,-2.266652,0.612441,9.361008,0.000019,-0.002136,0.008183,,,,4636916482758934500.000000,0.992185,0.035378,0.119600,-0.003717,-9.321056,0.672815,-1.695421,0.001890,0.000596,0.004622,,,,4636919489236041700.000000,0.137894,0.758923,0.116091,-0.625735
1763459165015227,-8.862575,0.191694,-3.552354,0.011432,-0.003204,-0.009680,,,,4636922280964784100.000000,0.020463,0.828890,0.020858,-0.558648,-9.003156,0.520719,-3.127195,-0.019227,0.000000,-0.004640,,,,4636916482758934500.000000,0.076171,0.814077,0.056500,-0.572961,-2.111881,-1.516818,9.434773,-0.014683,-0.004408,0.005883,,,,4636915516391292900.000000,0.990782,-0.079570,0.109106,0.010738,-2.309270,0.626719,9.346730,0.006247,-0.001774,0.006590,,,,4636916519182587900.000000,0.992184,0.035402,0.119602,-0.003699,-9.340068,0.683615,-1.671010,-0.001191,0.002855,0.001418,,,,4636919489236041700.000000,0.137902,0.758933,0.116095,-0.625721
1763459165023039,-8.856855,0.228312,-3.543775,0.014386,-0.002954,-0.005408,,,,4636922280964784100.000000,0.020392,0.828892,0.020841,-0.558648,-9.031382,0.498406,-3.141497,-0.018860,-0.000183,-0.006409,,,,4636916482758934500.000000,0.076217,0.814067,0.056570,-0.572962,-2.090569,-1.481750,9.446979,-0.014954,-0.003340,0.006273,,,,4636915422663924700.000000,0.990779,-0.079624,0.109095,0.010767,-2.317337,0.642852,9.326456,0.010681,0.000000,0.007115,,,,4636916697507299300.000000,0.992181,0.035444,0.119610,-0.003681,-9.357676,0.663199,-1.680623,-0.001541,0.004273,0.000000,,,,4636919489236041700.000000,0.137906,0.758945,0.116104,-0.625703
1763459165030851,-8.838160,0.262074,-3.512873,0.014021,-0.002637,-0.002386,,,,4636922280964784100.000000,0.020329,0.828895,0.020814,-0.558647,-9.017077,0.479909,-3.157524,-0.015990,-0.001068,-0.006409,,,,4636916482758934500.000000,0.076255,0.814056,0.056633,-0.572967,-2.087466,-1.477096,9.437875,-0.013089,-0.002272,0.003612,,,,4636915409017110500.000000,0.990775,-0.079672,0.109088,0.010784,-2.315469,0.626712,9.328523,0.009958,0.000000,0.005160,,,,4636916697507299300.000000,0.992179,0.035482,0.119618,-0.003671,-9.369884,0.640187,-1.683218,-0.000473,0.002486,0.000595,,,,4636919489236041700.000000,0.137910,0.758954,0.116108,-0.625690
1763459165038663,-8.835302,0.286486,-3.509241,0.006477,-0.003772,-0.003204,,,,4636922280964784100.000000,0.020288,0.828895,0.020807,-0.558649,-8.996857,0.441562,-3.137303,-0.009398,-0.000885,-0.006592,,,,4636916482758934500.000000,0.076271,0.814047,0.056683,-0.572972,-2.066157,-1.455787,9.446977,-0.009089,-0.001204,0.002272,,,,4636915409017110500.000000,0.990773,-0.079706,0.109084,0.010794,-2.353962,0.649060,9.332462,0.005324,0.000000,0.004273,,,,4636916697507299300.000000,0.992177,0.035501,0.119626,-0.003662,-9.375286,0.641589,-1.658805,0.000000,-0.001313,0.000473,,,,4636919489236041700.000000,0.137914,0.758954,0.116109,-0.625689
1763459165046475,-8.828810,0.308043,-3.527940,0.000704,-0.001886,-0.003955,,,,4636922280964784100.000000,0.020265,0.828898,0.020815,-0.558644,-8.998952,0.453769,-3.137303,-0.001738,0.000000,-0.006927,,,,4636916482758934500.000000,0.076261,0.814042,0.056716,-0.572977,-2.063051,-1.442027,9.437876,-0.002952,-0.002933,0.003069,,,,4636915409017110500.000000,0.990773,-0.079715,0.109074,0.010804,-2.341755,0.650935,9.304107,-0.001265,-0.000362,0.004453,,,,4636916697507299300.000000,0.992177,0.035495,0.119633,-0.003649,-9.375286,0.633385,-1.661607,0.001191,-0.003800,0.001191,,,,4636919489236041700.000000,0.137918,0.758949,0.116104,-0.625695
1763459165054287,-8.841016,0.317392,-3.525083,-0.009477,-0.001068,-0.006659,,,,4636922280964784100.000000,0.020268,0.828903,0.020854,-0.558637,-9.006970,0.461787,-3.133115,0.006440,-0.000183,-0.004273,,,,4636916482758934500.000000,0.076232,0.814040,0.056723,-0.572983,-2.052398,-1.440474,9.446976,0.002524,-0.003204,0.003204,,,,4636915409017110500.000000,0.990775,-0.079702,0.109064,0.010813,-2.333681,0.610370,9.312182,-0.008562,-0.002317,0.004979,,,,4636916697507299300.000000,0.992178,0.035461,0.119633,-0.003631,-9.388891,0.608972,-1.679217,0.003922,-0.005463,0.003327,,,,4636919489236041700.000000,0.137919,0.758943,0.116085,-0.625707
1763459165062099,-8.850368,0.314536,-3.515732,-0.018272,-0.001818,-0.007727,,,,4636922280964784100.000000,0.020298,0.828904,0.020915,-0.558630,-8.998950,0.460049,-3.110794,0.012666,-0.000885,-0.003906,,,,4636916482758934500.000000,0.076184,0.814039,0.056715,-0.572992,-2.061495,-1.419171,9.427228,0.006932,-0.003204,0.004136,,,,4636915409017110500.000000,0.990779,-0.079673,0.109054,0.010824,-2.341757,0.610370,9.310298,-0.014247,-0.003204,0.002843,,,,4636916697507299300.000000,0.992181,0.035404,0.119629,-0.003619,-9.379294,0.584558,-1.698226,0.005936,-0.006409,0.004868,,,,4636919489236041700.000000,0.137918,0.758935,0.116056,-0.625721
1763459165069911,-8.856080,0.290904,-3.521444,-0.027135,-0.004273,-0.008795,,,,4636922280964784100.000000,0.020354,0.828900,0.020999,-0.558632,-9.006971,0.506781,-3.102773,0.017090,-0.000549,-0.001953,,,,4636916482758934500.000000,0.076126,0.814040,0.056690,-0.573001,-2.063051,-1.426710,9.434767,0.009341,-0.004136,0.008932,,,,4636915409017110500.000000,0.990783,-0.079631,0.109042,0.010852,-2.331614,0.608306,9.350871,-0.016203,-0.003385,0.001068,,,,4636916697507299300.000000,0.992183,0.035339,0.119626,-0.003612,-9.363078,0.580549,-1.709036,0.006409,-0.004624,0.004151,,,,4636919489236041700.000000,0.137914,0.758932,0.116029,-0.625730
1763459165077723,-8.874783,0.235584,-3.540147,-0.032044,-0.004273,-0.009863,,,,4636922280964784100.000000,0.020424,0.828895,0.021098,-0.558633,-8.998949,0.535034,-3.110796,0.015992,-0.002838,-0.000885,,,,4636916482758934500.000000,0.076074,0.814035,0.056664,-0.573017,-2.073702,-1.438917,9.457625,0.007749,-0.008000,0.009613,,,,4636915409017110500.000000,0.990788,-0.079596,0.109015,0.010885,-2.323362,0.598163,9.348808,-0.016910,-0.004273,0.001429,,,,4636916697507299300.000000,0.992187,0.035271,0.119618,-0.003605,-9.363078,0.592756,-1.709036,0.006409,-0.003799,0.003204,,,,4636919489236041700.000000,0.137906,0.758931,0.116005,-0.625738
1763459165085535,-8.871929,0.193259,-3.537294,-0.032044,-0.004023,-0.010432,,,,4636922280964784100.000000,0.020492,0.828891,0.021198,-0.558633,-9.009064,0.527009,-3.102771,0.010133,-0.000885,0.000000,,,,4636916482758934500.000000,0.076043,0.814034,0.056648,-0.573025,-2.096558,-1.451123,9.428788,0.004682,-0.006681,0.009613,,,,4636915409017110500.000000,0.990792,-0.079572,0.108993,0.010919,-2.282784,0.594035,9.340727,-0.015300,-0.004092,0.003204,,,,4636916697507299300.000000,0.992190,0.035210,0.119611,-0.003591,-9.356279,0.611761,-1.709036,0.006409,-0.003678,0.003799,,,,4636919489236041700.000000,0.137901,0.758930,0.115980,-0.625745
1763459165093347,-8.862575,0.140783,-3.527940,-0.029298,-0.002955,-0.009364,,,,4636922280964784100.000000,0.020555,0.828889,0.021288,-0.558630,-9.004882,0.535035,-3.112888,0.006928,0.000000,0.000000,,,,4636916482758934500.000000,0.076021,0.814033,0.056640,-0.573029,-2.057076,-1.452681,9.424115,-0.001318,-0.005477,0.012409,,,,4636915409017110500.000000,0.990794,-0.079571,0.108977,0.010966,-2.282784,0.573748,9.350871,-0.010307,-0.003204,0.002844,,,,4636916697507299300.000000,0.992192,0.035168,0.119608,-0.003580,-9.350871,0.636173,-1.715834,0.005219,-0.003204,0.003083,,,,4636919489236041700.000000,0.137896,0.758930,0.115959,-0.625751
1763459165101159,-8.856870,0.116370,-3.533644,-0.017300,-0.002136,-0.008296,,,,4636922280964784100.000000,0.020580,0.828890,0.021349,-0.558625,-8.986739,0.529099,-3.110797,0.003358,0.000366,0.000183,,,,4636916482758934500.000000,0.076012,0.814033,0.056640,-0.573031,-2.061492,-1.463329,9.424115,-0.007727,-0.005341,0.013749,,,,4636915409017110500.000000,0.990793,-0.079594,0.108961,0.011021,-2.282784,0.577870,9.352932,-0.001762,-0.002844,0.000888,,,,4636916697507299300.000000,0.992192,0.035158,0.119606,-0.003581,-9.364466,0.640195,-1.728041,0.003083,-0.002610,0.002136,,,,4636919489236041700.000000,0.137896,0.758929,0.115948,-0.625754
1763459165108971,-8.838160,0.094807,-3.552354,-0.004981,-0.001637,-0.007227,,,,4636922280964784100.000000,0.020568,0.828894,0.021380,-0.558619,-8.994768,0.547244,-3.100680,-0.001799,0.002136,0.001068,,,,4636916482758934500.000000,0.076020,0.814035,0.056649,-0.573027,-2.063051,-1.475535,9.413469,-0.011340,-0.005341,0.013886,,,,4636915409017110500.000000,0.990791,-0.079630,0.108945,0.011077,-2.286906,0.598163,9.358956,0.006783,-0.001068,0.000000,,,,4636916697507299300.000000,0.992191,0.035182,0.119611,-0.003590,-9.382083,0.627987,-1.719856,0.000947,-0.002731,0.001542,,,,4636919489236041700.000000,0.137900,0.758926,0.115943,-0.625757
1763459165116783,-8.841010,0.096853,-3.555205,0.005449,-0.000249,-0.005910,,,,4636922280964784100.000000,0.020525,0.828901,0.021383,-0.558610,-8.986736,0.537126,-3.102768,-0.006071,0.002319,0.001616,,,,4636916482758934500.000000,0.076043,0.814036,0.056666,-0.573020,-2.063051,-1.498388,9.422554,-0.016407,-0.002546,0.012023,,,,4636915409017110500.000000,0.990787,-0.079687,0.108939,0.011128,-2.305140,0.600222,9.340723,0.014426,-0.000888,0.000000,,,,4636916697507299300.000000,0.992188,0.035234,0.119616,-0.003602,-9.387493,0.636169,-1.702241,-0.001189,-0.004394,0.001068,,,,4636919489236041700.000000,0.137911,0.758919,0.115943,-0.625764
1763459165124595,-8.856067,0.142831,-3.556012,0.014065,-0.001068,-0.003524,,,,4636922280964784100.000000,0.020459,0.828907,0.021361,-0.558604,-8.996857,0.532953,-3.110802,-0.009613,0.003204,0.004273,,,,4636916482758934500.000000,0.076083,0.814039,0.056682,-0.573009,-2.063051,-1.533450,9.434762,-0.017090,-0.002136,0.010818,,,,4636915409017110500.000000,0.990782,-0.079747,0.108934,0.011174,-2.297050,0.616545,9.348813,0.017991,0.000000,-0.000360,,,,4636916697507299300.000000,0.992185,0.035301,0.119625,-0.003616,-9.380699,0.633404,-1.703623,-0.003325,-0.007124,0.001068,,,,4636919489236041700.000000,0.137928,0.758903,0.115948,-0.625778
1763459165132407,-8.871933,0.179451,-3.527940,0.017909,-0.001068,-0.000819,,,,4636922280964784100.000000,0.020387,0.828914,0.021320,-0.558598,-8.996857,0.516883,-3.106938,-0.009431,0.003204,0.003908,,,,4636916501105860600.000000,0.076122,0.814041,0.056699,-0.572999,-2.073696,-1.538133,9.457612,-0.018022,-0.003068,0.006024,,,,4636915409017110500.000000,0.990777,-0.079813,0.108924,0.011203,-2.309258,0.651110,9.338663,0.022791,0.000000,-0.001956,,,,4636916697507299300.000000,0.992181,0.035385,0.119634,-0.003640,-9.368492,0.615784,-1.675069,-0.007839,-0.009140,0.000474,,,,4636919489236041700.000000,0.137959,0.758879,0.115964,-0.625797
