Format=7,10908,,,Left Skank,,,,,,,,,,,14140,,,Right Shank,,,,,,,,,,,15955,,,Left Thigh,,,,,,,,,,,15985,,,Right Thigh,,,,,,,,,,,16169,,,Waist,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
1763458715496235,-9.350871,0.001522,-1.707514,-0.012818,-0.006675,-0.003071,,,,4636921636719689700.000000,-0.000088,-0.765946,0.000812,0.642904,-9.457080,-0.019523,-1.733451,0.003953,-0.000320,-0.001068,,,,4636915838513840100.000000,0.008879,-0.766666,0.009207,0.641918,-4.142992,-1.269570,8.711404,0.000000,-0.003204,0.005999,,,,4636914872146198500.000000,0.973366,-0.069845,0.217854,0.014807,-4.216961,1.424866,8.475338,-0.003029,-0.001839,0.003380,,,,4636916083170835500.000000,0.970942,0.081167,0.224147,-0.021000,-9.455055,0.390637,0.674017,-0.022048,-0.008088,-0.002479,,,,4636918737616764900.000000,0.650819,0.328441,0.600796,-0.328032
1763458715504047,-9.340187,0.000000,-1.709036,-0.014687,-0.007344,-0.002270,,,,4636921636719689700.000000,-0.000116,-0.765937,0.000778,0.642915,-9.460737,-0.029306,-1.724902,0.002028,-0.000748,-0.002564,,,,4636915838513840100.000000,0.008894,-0.766663,0.009198,0.641922,-4.145835,-1.269570,8.708561,-0.000410,-0.002385,0.004931,,,,4636914872146198500.000000,0.973369,-0.069839,0.217845,0.014821,-4.223762,1.428266,8.480745,0.000176,-0.002136,0.005043,,,,4636916053262204900.000000,0.970943,0.081171,0.224145,-0.020988,-9.512179,0.390637,0.690598,-0.027886,-0.003701,-0.005112,,,,4636918737616764900.000000,0.650850,0.328362,0.600830,-0.327989
1763458715511859,-9.338663,0.000000,-1.719720,-0.009345,-0.008412,-0.002136,,,,4636921636719689700.000000,-0.000128,-0.765925,0.000757,0.642929,-9.426545,-0.036622,-1.729792,-0.000428,-0.001816,-0.002456,,,,4636915838513840100.000000,0.008902,-0.766658,0.009182,0.641929,-4.147670,-1.269570,8.702046,-0.000249,0.000160,0.003863,,,,4636914872146198500.000000,0.973369,-0.069833,0.217846,0.014830,-4.223762,1.437071,8.492950,0.000298,-0.001366,0.006882,,,,4636916053262204900.000000,0.970943,0.081177,0.224145,-0.020968,-9.533982,0.390637,0.644386,-0.028498,0.000612,-0.003090,,,,4636918737616764900.000000,0.650874,0.328293,0.600872,-0.327933
1763458715519671,-9.338663,-0.010684,-1.699876,-0.003871,-0.004806,-0.001201,,,,4636921636719689700.000000,-0.000127,-0.765923,0.000754,0.642932,-9.403361,-0.036622,-1.724905,-0.004807,-0.002136,-0.001388,,,,4636915838513840100.000000,0.008894,-0.766651,0.009159,0.641937,-4.162724,-1.269570,8.684143,0.001068,0.002546,0.003204,,,,4636914872146198500.000000,0.973367,-0.069823,0.217856,0.014835,-4.206151,1.458084,8.469937,0.000000,-0.000298,0.007477,,,,4636916053262204900.000000,0.970942,0.081182,0.224149,-0.020945,-9.531376,0.390637,0.619971,-0.024609,-0.003889,-0.002136,,,,4636918737616764900.000000,0.650905,0.328229,0.600896,-0.327890
1763458715527483,-9.370711,-0.001525,-1.675464,-0.005074,-0.004273,-0.000133,,,,4636921636719689700.000000,-0.000131,-0.765922,0.000750,0.642934,-9.425339,-0.036622,-1.712698,-0.009400,0.000107,-0.001068,,,,4636915838513840100.000000,0.008871,-0.766651,0.009125,0.641938,-4.158046,-1.278927,8.691671,0.000659,0.002795,0.003614,,,,4636914872146198500.000000,0.973365,-0.069814,0.217867,0.014841,-4.199347,1.456084,8.486144,0.000770,0.000000,0.006707,,,,4636916053262204900.000000,0.970940,0.081189,0.224155,-0.020926,-9.505662,0.389335,0.598163,-0.014542,-0.009841,-0.001795,,,,4636918737616764900.000000,0.650937,0.328185,0.600893,-0.327877
1763458715535295,-9.353924,0.000000,-1.661733,-0.000668,-0.003338,0.000000,,,,4636921636719689700.000000,-0.000123,-0.765923,0.000758,0.642932,-9.427778,-0.045167,-1.700491,-0.011429,0.003311,-0.000320,,,,4636915763353286700.000000,0.008840,-0.766658,0.009088,0.641930,-4.141160,-1.293985,8.691671,0.001228,0.001727,0.004273,,,,4636914872146198500.000000,0.973364,-0.069803,0.217875,0.014850,-4.190544,1.435075,8.496353,0.002609,0.000770,0.007949,,,,4636916053262204900.000000,0.970938,0.081205,0.224162,-0.020904,-9.474247,0.381033,0.598163,-0.002022,-0.012661,0.001296,,,,4636918737616764900.000000,0.650964,0.328176,0.600861,-0.327890
1763458715543107,-9.350871,0.000000,-1.628161,0.000000,-0.002270,-0.000935,,,,4636921636719689700.000000,-0.000110,-0.765926,0.000765,0.642928,-9.415571,-0.040285,-1.679740,-0.012497,0.001282,0.000000,,,,4636915881452517400.000000,0.008805,-0.766661,0.009050,0.641928,-4.112068,-1.284629,8.705705,0.003204,0.000659,0.005091,,,,4636914913292787700.000000,0.973365,-0.069783,0.217878,0.014861,-4.178337,1.419464,8.478748,0.005515,0.001838,0.007005,,,,4636916053262204900.000000,0.970933,0.081231,0.224174,-0.020887,-9.483852,0.401544,0.603363,-0.000613,-0.020977,0.003432,,,,4636918737616764900.000000,0.651011,0.328165,0.600805,-0.327911
1763458715550919,-9.361552,0.021362,-1.644946,0.000000,-0.004005,-0.001068,,,,4636921636719689700.000000,-0.000097,-0.765926,0.000771,0.642929,-9.411908,-0.028079,-1.689501,-0.010575,0.000748,0.000000,,,,4636915945888022500.000000,0.008776,-0.766662,0.009017,0.641928,-4.089480,-1.264894,8.723617,0.002795,0.000000,0.006409,,,,4636914979520380900.000000,0.973365,-0.069764,0.217879,0.014877,-4.192537,1.433664,8.471938,0.001788,0.001366,0.004868,,,,4636916053262204900.000000,0.970930,0.081241,0.224185,-0.020876,-9.467745,0.389337,0.643093,0.003432,-0.026704,0.005341,,,,4636918737616764900.000000,0.651069,0.328161,0.600726,-0.327944
1763458715558731,-9.352398,0.003053,-1.626638,0.000000,-0.006142,-0.001068,,,,4636921636719689700.000000,-0.000084,-0.765920,0.000778,0.642936,-9.437537,-0.058587,-1.671200,-0.005128,0.001068,0.000000,,,,4636915945888022500.000000,0.008763,-0.766664,0.008997,0.641926,-4.089480,-1.257362,8.711410,0.002136,0.000409,0.005591,,,,4636914979520380900.000000,0.973366,-0.069748,0.217882,0.014890,-4.190547,1.449274,8.471938,-0.000770,0.001838,0.003503,,,,4636916053262204900.000000,0.970927,0.081240,0.224199,-0.020867,-9.425414,0.379728,0.607773,0.004773,-0.026136,0.005341,,,,4636918737616764900.000000,0.651124,0.328162,0.600647,-0.327980
1763458715566543,-9.350871,0.000000,-1.644941,-0.002803,-0.007343,-0.000134,,,,4636921448876705800.000000,-0.000082,-0.765911,0.000780,0.642947,-9.465614,-0.064703,-1.651665,-0.001710,0.000321,0.000000,,,,4636915945888022500.000000,0.008761,-0.766663,0.008985,0.641927,-4.089480,-1.243333,8.699202,0.001727,0.000659,0.003863,,,,4636914979520380900.000000,0.973366,-0.069735,0.217885,0.014898,-4.204740,1.435080,8.480738,-0.002608,0.000596,0.002434,,,,4636915975855468500.000000,0.970926,0.081231,0.224208,-0.020861,-9.437621,0.390637,0.596341,-0.000454,-0.021590,0.005341,,,,4636918737616764900.000000,0.651175,0.328155,0.600586,-0.327997
1763458715574355,-9.350871,0.032033,-1.615967,-0.002270,-0.003740,0.000000,,,,4636921421971324900.000000,-0.000078,-0.765911,0.000784,0.642946,-9.455862,-0.052496,-1.630917,0.001921,-0.001495,0.000000,,,,4636915945888022500.000000,0.008769,-0.766658,0.008983,0.641932,-4.080129,-1.211389,8.686996,0.001068,-0.000818,0.002795,,,,4636914979520380900.000000,0.973367,-0.069725,0.217882,0.014902,-4.193957,1.410669,8.475347,-0.005514,-0.001540,-0.000173,,,,4636915945888022500.000000,0.970927,0.081208,0.224211,-0.020863,-9.445939,0.390637,0.681023,-0.005293,-0.023386,0.005114,,,,4636918737616764900.000000,0.651236,0.328133,0.600527,-0.328006
1763458715582167,-9.329518,0.047298,-1.632730,-0.004005,-0.003204,-0.001868,,,,4636921421971324900.000000,-0.000075,-0.765912,0.000778,0.642945,-9.448530,-0.040289,-1.623585,0.007688,-0.001389,-0.000747,,,,4636915945888022500.000000,0.008797,-0.766654,0.008993,0.641938,-4.060391,-1.205674,8.688812,0.001068,-0.001727,0.002136,,,,4636914979520380900.000000,0.973369,-0.069716,0.217875,0.014904,-4.169544,1.395054,8.489534,-0.004869,-0.004446,-0.000298,,,,4636915945888022500.000000,0.970931,0.081188,0.224202,-0.020867,-9.424115,0.390637,0.660497,-0.013546,-0.021864,0.003431,,,,4636918737616764900.000000,0.651302,0.328088,0.600484,-0.327998
1763458715589979,-9.337130,0.027480,-1.625117,-0.008009,-0.004138,-0.002136,,,,4636921421971324900.000000,-0.000083,-0.765911,0.000761,0.642946,-9.465610,-0.045162,-1.640664,0.011855,-0.000321,-0.000321,,,,4636915945888022500.000000,0.008835,-0.766651,0.009015,0.641940,-4.071550,-1.211395,8.708552,0.000250,-0.001886,0.002545,,,,4636915020622519300.000000,0.973371,-0.069709,0.217868,0.014908,-4.162724,1.400446,8.522760,-0.002732,-0.006111,-0.000770,,,,4636915945888022500.000000,0.970935,0.081175,0.224187,-0.020875,-9.424115,0.390637,0.672702,-0.010228,-0.016637,0.005341,,,,4636918737616764900.000000,0.651354,0.328063,0.600448,-0.327985
1763458715597791,-9.349337,0.003069,-1.623585,-0.009479,-0.006140,-0.001202,,,,4636921421971324900.000000,-0.000098,-0.765905,0.000743,0.642953,-9.472945,-0.040291,-1.656538,0.014312,-0.000747,0.000747,,,,4636915945888022500.000000,0.008879,-0.766648,0.009046,0.641943,-4.101687,-1.210345,8.716086,-0.001477,-0.004022,0.004022,,,,4636915086894563300.000000,0.973375,-0.069708,0.217853,0.014919,-4.162724,1.403851,8.532975,-0.001366,-0.007950,-0.001838,,,,4636915945888022500.000000,0.970941,0.081166,0.224165,-0.020889,-9.425409,0.391931,0.681027,-0.006635,-0.012025,0.005341,,,,4636918737616764900.000000,0.651390,0.328052,0.600420,-0.327976
1763458715605603,-9.372217,0.000000,-1.634257,-0.012415,-0.003607,-0.002002,,,,4636921421971324900.000000,-0.000120,-0.765906,0.000716,0.642953,-9.455868,-0.045161,-1.685822,0.013460,-0.001815,0.000321,,,,4636915945888022500.000000,0.008921,-0.766641,0.009074,0.641949,-4.097016,-1.237619,8.720758,-0.001728,-0.004114,0.004932,,,,4636915086894563300.000000,0.973378,-0.069707,0.217838,0.014935,-4.180330,1.395049,8.524172,-0.001838,-0.006234,-0.002907,,,,4636915945888022500.000000,0.970945,0.081155,0.224150,-0.020906,-9.438908,0.401552,0.659200,-0.008771,-0.004888,0.005341,,,,4636918737616764900.000000,0.651413,0.328046,0.600412,-0.327952
