Format=7,10908,,,Left Skank,,,,,,,,,,,14140,,,Right Shank,,,,,,,,,,,15955,,,Left Thigh,,,,,,,,,,,15985,,,Right Thigh,,,,,,,,,,,16169,,,Waist,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
1763459484789231,-9.096083,-0.385934,-2.746666,-0.003342,-0.002930,0.004135,,,,4636922495713148900.000000,0.061110,-0.800824,0.047435,0.593883,-9.371727,0.170904,-1.930549,0.008234,0.000311,0.004273,,,,4636916912255664100.000000,0.035617,0.773092,0.030090,-0.632577,-2.124088,2.880947,9.125997,0.002905,-0.001986,0.000000,,,,4636915623765475300.000000,0.982972,0.148484,0.107170,-0.015249,-1.940977,-0.833197,9.343303,-0.002948,-0.001203,-0.005070,,,,4636916590133116900.000000,0.993883,-0.041994,0.102067,0.003838,-9.423698,0.384325,-1.348709,0.006961,0.007956,-0.002136,,,,4636919381861859300.000000,0.090167,0.755586,0.069200,-0.645114
1763459484797043,-9.106723,-0.354015,-2.751372,-0.004684,-0.001068,0.003067,,,,4636922495713148900.000000,0.061098,-0.800827,0.047443,0.593879,-9.357983,0.170904,-1.940977,0.006564,0.002292,0.004428,,,,4636916912255664100.000000,0.035608,0.773093,0.030070,-0.632578,-2.082110,2.870453,9.110149,0.004123,-0.000300,-0.000918,,,,4636915623765475300.000000,0.982969,0.148503,0.107170,-0.015263,-1.948697,-0.846799,9.375286,-0.007464,-0.002271,-0.003204,,,,4636916590133116900.000000,0.993882,-0.042025,0.102064,0.003826,-9.424531,0.384741,-1.336503,0.005268,0.009722,-0.002689,,,,4636919381861859300.000000,0.090139,0.755611,0.069193,-0.645088
1763459484804855,-9.103589,-0.358716,-2.781721,-0.007751,-0.001205,0.002136,,,,4636922495713148900.000000,0.061079,-0.800831,0.047441,0.593875,-9.403254,0.170904,-1.939200,0.007943,0.003515,0.005496,,,,4636916912255664100.000000,0.035597,0.773098,0.030044,-0.632574,-2.096245,2.879233,9.096230,0.004273,0.000918,-0.000150,,,,4636915623765475300.000000,0.982966,0.148523,0.107174,-0.015274,-1.995839,-0.790394,9.372199,0.001621,-0.003340,-0.003069,,,,4636916590133116900.000000,0.993883,-0.042021,0.102056,0.003811,-9.436323,0.396947,-1.330607,0.004309,0.013922,-0.003757,,,,4636919381861859300.000000,0.090110,0.755646,0.069194,-0.645051
1763459484812667,-9.083873,-0.393768,-2.769515,-0.009202,-0.002136,0.002136,,,,4636922495713148900.000000,0.061055,-0.800833,0.047435,0.593875,-9.422339,0.172680,-1.926993,0.011148,0.005030,0.006098,,,,4636916912255664100.000000,0.035579,0.773106,0.030009,-0.632566,-2.131153,2.891440,9.094516,0.001518,0.001068,0.000000,,,,4636915623765475300.000000,0.982964,0.148532,0.107178,-0.015283,-1.953184,-0.765982,9.349329,0.012143,-0.004003,-0.002406,,,,4636916590133116900.000000,0.993886,-0.041975,0.102047,0.003795,-9.430014,0.402844,-1.349535,0.008653,0.011642,-0.003721,,,,4636919381861859300.000000,0.090069,0.755677,0.069184,-0.645022
1763459484820479,-9.094516,-0.411924,-2.762001,-0.006546,-0.001863,0.001999,,,,4636922495713148900.000000,0.061040,-0.800836,0.047436,0.593874,-9.410133,0.184886,-1.920113,0.014041,0.002738,0.003962,,,,4636916912255664100.000000,0.035546,0.773109,0.029972,-0.632566,-2.115312,2.914138,9.115499,0.001068,0.000150,-0.000918,,,,4636915623765475300.000000,0.982962,0.148539,0.107180,-0.015295,-1.954727,-0.746194,9.341747,0.006532,-0.002676,-0.004273,,,,4636916590133116900.000000,0.993888,-0.041952,0.102042,0.003774,-9.424115,0.390226,-1.341993,0.011198,0.006337,-0.002652,,,,4636919381861859300.000000,0.090025,0.755696,0.069161,-0.645008
1763459484828291,-9.096078,-0.389074,-2.781726,-0.006657,0.000000,0.001205,,,,4636922495713148900.000000,0.061027,-0.800843,0.047434,0.593866,-9.401475,0.200643,-1.939202,0.015109,0.000466,0.001981,,,,4636916912255664100.000000,0.035506,0.773107,0.029938,-0.632573,-2.153847,2.917569,9.129422,0.001986,0.000000,-0.001068,,,,4636915623765475300.000000,0.982960,0.148550,0.107182,-0.015309,-1.965392,-0.759941,9.367700,-0.000404,-0.006679,-0.004138,,,,4636916590133116900.000000,0.993890,-0.041956,0.102021,0.003756,-9.424115,0.384738,-1.324708,0.011233,0.005929,-0.002136,,,,4636919381861859300.000000,0.089982,0.755714,0.069137,-0.644996
1763459484836103,-9.105162,-0.378430,-2.772642,-0.000795,0.000000,0.001863,,,,4636922495713148900.000000,0.061030,-0.800848,0.047447,0.593858,-9.415455,0.228393,-1.930543,0.015712,0.003204,0.001379,,,,4636916912255664100.000000,0.035462,0.773111,0.029906,-0.632572,-2.150220,2.886099,9.110157,-0.000617,0.001836,-0.001068,,,,4636915623765475300.000000,0.982959,0.148550,0.107190,-0.015321,-1.965392,-0.779733,9.396619,-0.003474,-0.008276,-0.003070,,,,4636916590133116900.000000,0.993892,-0.041971,0.101995,0.003744,-9.430422,0.390637,-1.324300,0.010094,0.007477,-0.002136,,,,4636919381861859300.000000,0.089942,0.755735,0.069116,-0.644979
1763459484843915,-9.092955,-0.373746,-2.786410,0.001478,0.000000,0.000000,,,,4636922495713148900.000000,0.061044,-0.800853,0.047460,0.593848,-9.439870,0.202206,-1.942750,0.013420,0.003825,0.002739,,,,4636916912255664100.000000,0.035428,0.773117,0.029874,-0.632569,-2.127523,2.880947,9.085743,-0.005658,0.003054,-0.001068,,,,4636915531496800300.000000,0.982960,0.148532,0.107204,-0.015330,-1.965392,-0.770606,9.379904,-0.004937,-0.006139,-0.002271,,,,4636916590133116900.000000,0.993893,-0.041992,0.101977,0.003736,-9.411099,0.390637,-1.324706,0.009097,0.007477,-0.002136,,,,4636919381861859300.000000,0.089905,0.755756,0.069098,-0.644961
1763459484851727,-9.083869,-0.341807,-2.804581,0.004409,-0.000137,-0.000137,,,,4636922495713148900.000000,0.061068,-0.800857,0.047480,0.593839,-9.462509,0.172676,-1.951412,0.011302,0.007632,0.000155,,,,4636916912255664100.000000,0.035394,0.773131,0.029857,-0.632554,-2.113599,2.880947,9.092797,-0.007327,0.003204,-0.000150,,,,4636915516391292900.000000,0.982962,0.148507,0.107217,-0.015335,-1.970013,-0.779733,9.411908,-0.001867,-0.003733,-0.003204,,,,4636916590133116900.000000,0.993894,-0.042001,0.101968,0.003722,-9.400104,0.390637,-1.336912,0.009613,0.008580,-0.002136,,,,4636919381861859300.000000,0.089866,0.755780,0.069079,-0.644941
1763459484859539,-9.097634,-0.344926,-2.783288,0.004795,-0.000932,-0.001068,,,,4636922495713148900.000000,0.061095,-0.800859,0.047497,0.593831,-9.467630,0.186654,-1.940977,0.015419,0.008700,0.000913,,,,4636916912255664100.000000,0.035349,0.773149,0.029827,-0.632536,-2.132858,2.880947,9.105004,-0.006559,0.002287,0.000000,,,,4636915516391292900.000000,0.982964,0.148485,0.107227,-0.015339,-2.002014,-0.767529,9.405758,0.000135,-0.000673,-0.003204,,,,4636916590133116900.000000,0.993893,-0.042002,0.101971,0.003707,-9.411908,0.396941,-1.349119,0.007958,0.010165,-0.002136,,,,4636919381861859300.000000,0.089832,0.755807,0.069065,-0.644915
1763459484867351,-9.115814,-0.366222,-2.784846,0.000523,-0.000409,-0.000932,,,,4636922495713148900.000000,0.061109,-0.800864,0.047505,0.593823,-9.432785,0.205757,-1.946284,0.018313,0.009613,0.000000,,,,4636916912255664100.000000,0.035293,0.773169,0.029793,-0.632516,-2.157267,2.901919,9.075266,-0.003656,0.000301,0.000918,,,,4636915516391292900.000000,0.982966,0.148475,0.107229,-0.015343,-1.992789,-0.763009,9.361541,0.001203,-0.005475,-0.003204,,,,4636916590133116900.000000,0.993895,-0.041999,0.101955,0.003692,-9.424517,0.396540,-1.367631,0.005857,0.009027,-0.001585,,,,4636919381861859300.000000,0.089806,0.755831,0.069054,-0.644892
1763459484875163,-9.094516,-0.364663,-2.793936,-0.003068,-0.003204,-0.000136,,,,4636922495713148900.000000,0.061110,-0.800863,0.047506,0.593825,-9.413677,0.197087,-1.975830,0.019536,0.009459,0.000000,,,,4636916912255664100.000000,0.035233,0.773189,0.029756,-0.632497,-2.160710,2.894875,9.101561,-0.000452,-0.002753,0.001068,,,,4636915516391292900.000000,0.982967,0.148477,0.107219,-0.015349,-1.930306,-0.802616,9.358552,0.001195,-0.006409,-0.003070,,,,4636916590133116900.000000,0.993897,-0.041996,0.101936,0.003678,-9.442626,0.384334,-1.341619,0.005341,0.005271,-0.001068,,,,4636919381861859300.000000,0.089783,0.755845,0.069041,-0.644880
1763459484882975,-9.092958,-0.355572,-2.783288,-0.002409,-0.003204,-0.001068,,,,4636922495713148900.000000,0.061115,-0.800862,0.047506,0.593826,-9.434729,0.203988,-1.961854,0.022601,0.008700,0.000000,,,,4636916912255664100.000000,0.035164,0.773208,0.029711,-0.632480,-2.150226,2.903639,9.117207,0.000000,-0.003204,0.001068,,,,4636915700826444800.000000,0.982967,0.148480,0.107207,-0.015356,-1.950192,-0.782810,9.418052,-0.006147,-0.006409,-0.002136,,,,4636916590133116900.000000,0.993898,-0.042022,0.101917,0.003671,-9.442228,0.391034,-1.299890,0.004238,0.004307,-0.000517,,,,4636919381861859300.000000,0.089765,0.755857,0.069029,-0.644870
1763459484890787,-9.080751,-0.370891,-2.786401,-0.004817,-0.003204,-0.001341,,,,4636922495713148900.000000,0.061114,-0.800861,0.047500,0.593827,-9.499129,0.183111,-1.939208,0.030991,0.010387,-0.000155,,,,4636916912255664100.000000,0.035070,0.773231,0.029646,-0.632459,-2.169473,2.873907,9.118930,0.000000,-0.001370,0.000151,,,,4636915731139657700.000000,0.982967,0.148484,0.107202,-0.015365,-2.014221,-0.793481,9.454598,-0.011750,-0.006409,-0.002002,,,,4636916563134922800.000000,0.993898,-0.042069,0.101898,0.003666,-9.430022,0.402844,-1.306587,0.004307,0.003135,0.000000,,,,4636919381861859300.000000,0.089749,0.755865,0.069015,-0.644864
1763459484898599,-9.068544,-0.404401,-2.806146,-0.008137,-0.003204,-0.002932,,,,4636922495713148900.000000,0.061106,-0.800861,0.047480,0.593829,-9.491896,0.184878,-1.928770,0.037231,0.014645,-0.001841,,,,4636916912255664100.000000,0.034952,0.773266,0.029572,-0.632426,-2.172918,2.837288,9.087478,-0.001835,-0.003820,0.000000,,,,4636915731139657700.000000,0.982969,0.148480,0.107188,-0.015376,-2.009614,-0.793481,9.404230,-0.011347,-0.006006,-0.000799,,,,4636916375384752100.000000,0.993898,-0.042114,0.101881,0.003666,-9.430415,0.396545,-1.305800,0.004238,-0.001137,0.000000,,,,4636919381861859300.000000,0.089735,0.755863,0.069000,-0.644870
1763459484906411,-9.059449,-0.411939,-2.795495,-0.004796,-0.003341,-0.000932,,,,4636922495713148900.000000,0.061103,-0.800861,0.047475,0.593831,-9.375133,0.191787,-1.928770,0.036781,0.012663,-0.006100,,,,4636916912255664100.000000,0.034825,0.773296,0.029511,-0.632400,-2.120499,2.811150,9.113759,-0.000302,-0.002438,0.000000,,,,4636915731139657700.000000,0.982969,0.148482,0.107180,-0.015386,-1.966869,-0.796547,9.341673,-0.007606,-0.003070,0.000934,,,,4636916375384752100.000000,0.993897,-0.042143,0.101875,0.003670,-9.436323,0.396937,-1.312884,0.003204,-0.001551,0.000000,,,,4636919381861859300.000000,0.089723,0.755860,0.068987,-0.644877
1763459484914223,-9.071656,-0.389082,-2.790831,-0.000932,-0.004137,-0.000272,,,,4636922495713148900.000000,0.061111,-0.800857,0.047481,0.593835,-9.296744,0.172669,-1.927004,0.037668,0.011286,-0.003346,,,,4636916912255664100.000000,0.034702,0.773323,0.029439,-0.632378,-2.101398,2.828668,9.118930,0.000000,0.000615,0.000000,,,,4636915731139657700.000000,0.982968,0.148485,0.107183,-0.015394,-1.895213,-0.817896,9.279159,-0.001202,-0.002405,-0.000268,,,,4636916375384752100.000000,0.993897,-0.042149,0.101872,0.003667,-9.417423,0.396545,-1.330607,0.001551,0.001654,0.000000,,,,4636919381861859300.000000,0.089715,0.755864,0.068980,-0.644875
1763459484922035,-9.083863,-0.378430,-2.760428,-0.000272,-0.003340,-0.002000,,,,4636922495713148900.000000,0.061126,-0.800855,0.047483,0.593835,-9.265419,0.186639,-1.921854,0.025006,0.007928,0.002136,,,,4636916912255664100.000000,0.034631,0.773340,0.029382,-0.632363,-2.110156,2.832118,9.139895,-0.004586,0.000151,0.000917,,,,4636915638939707400.000000,0.982970,0.148472,0.107184,-0.015398,-1.915031,-0.820959,9.289834,-0.002672,-0.003737,-0.002270,,,,4636916375384752100.000000,0.993898,-0.042161,0.101863,0.003658,-9.405999,0.390637,-1.349502,0.000551,0.002653,0.000000,,,,4636919381861859300.000000,0.089711,0.755870,0.068975,-0.644869
1763459484929847,-9.094516,-0.381536,-2.771080,-0.001865,-0.004137,-0.001204,,,,4636922495713148900.000000,0.061133,-0.800851,0.047483,0.593839,-9.267182,0.205763,-1.953184,0.014183,0.003964,0.002136,,,,4636916912255664100.000000,0.034594,0.773346,0.029351,-0.632359,-2.111881,2.832118,9.122386,-0.004424,0.000917,0.002902,,,,4636915623765475300.000000,0.982972,0.148459,0.107187,-0.015393,-1.905886,-0.842311,9.289834,-0.006409,-0.000134,-0.002802,,,,4636916375384752100.000000,0.993896,-0.042187,0.101869,0.003647,-9.399313,0.384339,-1.348337,-0.000034,0.002687,0.000000,,,,4636919381861859300.000000,0.089708,0.755875,0.068972,-0.644863
1763459484937659,-9.097619,-0.401293,-2.769529,-0.000543,-0.003204,-0.002001,,,,4636922495713148900.000000,0.061146,-0.800850,0.047485,0.593840,-9.284682,0.198846,-1.954948,0.007915,0.001519,0.002599,,,,4636916912255664100.000000,0.034577,0.773345,0.029334,-0.632362,-2.122360,2.842597,9.097972,-0.006106,0.000151,0.004121,,,,4636915623765475300.000000,0.982975,0.148441,0.107186,-0.015383,-1.918094,-0.837717,9.297490,-0.005605,-0.001202,0.000000,,,,4636916375384752100.000000,0.993895,-0.042209,0.101870,0.003647,-9.406385,0.384727,-1.318012,-0.000517,0.003204,0.000000,,,,4636919381861859300.000000,0.089706,0.755882,0.068970,-0.644855
1763459484945471,-9.118930,-0.390637,-2.761976,-0.004544,-0.003204,-0.000932,,,,4636922495713148900.000000,0.061145,-0.800849,0.047480,0.593841,-9.335268,0.217971,-1.960105,-0.002445,-0.001674,0.005187,,,,4636916912255664100.000000,0.034598,0.773335,0.029334,-0.632373,-2.113612,2.844325,9.115468,-0.003659,-0.000917,0.003356,,,,4636915623765475300.000000,0.982977,0.148432,0.107182,-0.015378,-1.931829,-0.801099,9.352401,0.001339,-0.002136,0.000134,,,,4636916375384752100.000000,0.993896,-0.042205,0.101868,0.003644,-9.424115,0.384340,-1.325082,0.000000,0.004857,-0.000551,,,,4636919381861859300.000000,0.089701,0.755894,0.068969,-0.644843
1763459484953283,-9.115830,-0.395287,-2.783288,-0.006680,-0.003204,0.000000,,,,4636922495713148900.000000,0.061134,-0.800849,0.047473,0.593843,-9.401580,0.196961,-1.927009,-0.003964,0.001068,0.004119,,,,4636916912255664100.000000,0.034621,0.773331,0.029342,-0.632376,-2.143313,2.844325,9.139885,-0.000454,-0.001068,0.002288,,,,4636915623765475300.000000,0.982977,0.148434,0.107178,-0.015379,-1.954714,-0.767537,9.366137,0.010414,-0.001869,0.001470,,,,4636916375384752100.000000,0.993897,-0.042164,0.101868,0.003644,-9.430411,0.391020,-1.336519,-0.001102,0.006409,-0.000517,,,,4636919381861859300.000000,0.089698,0.755908,0.068972,-0.644825
1763459484961095,-9.091416,-0.427259,-2.781738,-0.008410,-0.003069,0.000000,,,,4636922495713148900.000000,0.061118,-0.800849,0.047463,0.593845,-9.486912,0.141321,-1.916562,-0.002290,0.000914,0.002896,,,,4636916912255664100.000000,0.034636,0.773327,0.029349,-0.632379,-2.117074,2.812896,9.143345,0.000917,-0.001068,0.003970,,,,4636915531618554900.000000,0.982976,0.148443,0.107172,-0.015374,-1.968448,-0.761444,9.387493,0.007475,0.000000,0.004273,,,,4636916375384752100.000000,0.993898,-0.042134,0.101875,0.003655,-9.448910,0.402844,-1.336900,-0.002687,0.007510,0.000551,,,,4636919381861859300.000000,0.089703,0.755925,0.068976,-0.644804
1763459484968907,-9.070101,-0.425711,-2.769532,-0.006800,-0.002136,-0.000136,,,,4636922495713148900.000000,0.061107,-0.800852,0.047456,0.593844,-9.493839,0.181350,-1.920084,-0.003050,0.000000,0.000914,,,,4636916912255664100.000000,0.034648,0.773321,0.029364,-0.632386,-2.122357,2.818179,9.122393,0.000151,-0.001985,0.003356,,,,4636915516391292900.000000,0.982977,0.148448,0.107163,-0.015371,-1.986751,-0.798065,9.392077,-0.000134,-0.000669,0.004005,,,,4636916375384752100.000000,0.993897,-0.042134,0.101879,0.003668,-9.454445,0.396552,-1.367982,-0.002654,0.006343,0.000518,,,,4636919492548108300.000000,0.089708,0.755940,0.068979,-0.644787
