Format=7,10908,,,Left Skank,,,,,,,,,,,14140,,,Right Shank,,,,,,,,,,,15955,,,Left Thigh,,,,,,,,,,,15985,,,Right Thigh,,,,,,,,,,,16169,,,Waist,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
1763460489193121,-8.532975,-0.341807,-4.267925,0.000330,-0.006409,0.000000,,,,4636922173590601700.000000,0.035091,-0.850088,0.022472,0.524990,-8.154546,-0.427725,-4.860409,0.005300,-0.002177,-0.003245,,,,4636917019629846500.000000,0.040207,-0.869222,0.024933,0.492153,-2.661214,-1.858967,9.162435,0.002136,-0.001369,0.000000,,,,4636915976157891600.000000,0.985207,-0.098597,0.139727,0.011035,-2.867412,-0.036622,9.128482,-0.004505,0.001184,0.004156,,,,4636916482758934500.000000,0.988802,-0.004792,0.149141,0.002208,-9.490293,0.390637,0.172510,0.021194,-0.008854,-0.003064,,,,4636919489236041700.000000,0.594778,0.409954,0.564587,-0.399272
1763460489200933,-8.516104,-0.341807,-4.260384,-0.000738,-0.006409,-0.000738,,,,4636922173590601700.000000,0.035100,-0.850080,0.022475,0.525001,-8.178026,-0.427259,-4.882027,0.003286,-0.000082,-0.002177,,,,4636917019629846500.000000,0.040221,-0.869221,0.024925,0.492155,-2.643683,-1.837995,9.173083,0.002903,-0.000301,0.000000,,,,4636915945888022500.000000,0.985209,-0.098582,0.139725,0.011022,-2.846984,-0.058378,9.131138,-0.005224,0.000116,0.002369,,,,4636916482758934500.000000,0.988800,-0.004812,0.149151,0.002216,-9.476479,0.390637,0.153556,0.018468,-0.010232,-0.005650,,,,4636919458153318400.000000,0.594756,0.409972,0.564548,-0.399341
1763460489208745,-8.516995,-0.324937,-4.243513,-0.001068,-0.004933,-0.001806,,,,4636922173590601700.000000,0.035110,-0.850076,0.022474,0.525008,-8.202440,-0.427259,-4.859481,0.000123,0.000000,-0.001109,,,,4636917019629846500.000000,0.040222,-0.869219,0.024913,0.492158,-2.636799,-1.822346,9.188732,0.001671,0.000767,0.000767,,,,4636915945888022500.000000,0.985210,-0.098571,0.139728,0.011012,-2.833447,-0.082792,9.120260,-0.008196,-0.000952,0.001185,,,,4636916482758934500.000000,0.988799,-0.004845,0.149157,0.002222,-9.471026,0.387105,0.167372,0.018300,-0.010823,-0.006718,,,,4636919381861859300.000000,0.594734,0.409987,0.564510,-0.399412
1763460489216557,-8.537636,-0.342695,-4.244403,-0.001068,-0.005011,-0.002136,,,,4636922247775401000.000000,0.035120,-0.850072,0.022472,0.525014,-8.203375,-0.427259,-4.858547,-0.003081,0.001027,-0.001068,,,,4636917019629846500.000000,0.040212,-0.869221,0.024896,0.492157,-2.628035,-1.836431,9.183411,0.001068,0.000301,0.001835,,,,4636915945888022500.000000,0.985211,-0.098561,0.139730,0.011007,-2.821241,-0.074576,9.162435,-0.009497,-0.002020,0.002020,,,,4636916482758934500.000000,0.988799,-0.004882,0.149158,0.002231,-9.439855,0.381961,0.133975,0.017258,-0.004528,-0.007477,,,,4636919381861859300.000000,0.594699,0.410008,0.564490,-0.399473
1763460489224369,-8.553616,-0.345581,-4.239743,-0.004758,-0.005341,-0.002136,,,,4636922280964784100.000000,0.035119,-0.850067,0.022463,0.525022,-8.238586,-0.438996,-4.882021,-0.010393,0.001068,-0.000041,,,,4636917019629846500.000000,0.040175,-0.869223,0.024868,0.492157,-2.650882,-1.808265,9.179967,-0.000465,-0.000767,0.001370,,,,4636915945888022500.000000,0.985211,-0.098558,0.139727,0.011001,-2.841662,-0.105872,9.189512,-0.005807,-0.005943,0.004040,,,,4636916482758934500.000000,0.988801,-0.004904,0.149144,0.002246,-9.462655,0.390637,0.052058,0.022458,0.006268,-0.007786,,,,4636919381861859300.000000,0.594630,0.410057,0.564486,-0.399529
1763460489232181,-8.565822,-0.341807,-4.252834,-0.004195,-0.004603,-0.003612,,,,4636922280964784100.000000,0.035122,-0.850064,0.022450,0.525027,-8.310411,-0.427731,-4.941639,-0.011708,0.005176,0.000000,,,,4636917019629846500.000000,0.040133,-0.869233,0.024839,0.492144,-2.652452,-1.820775,9.179967,-0.004902,-0.001068,0.001835,,,,4636915945888022500.000000,0.985211,-0.098572,0.139723,0.010999,-2.822576,-0.098992,9.257422,-0.004389,-0.006409,0.006176,,,,4636916482758934500.000000,0.988803,-0.004919,0.149129,0.002269,-9.500890,0.387107,0.000000,0.029934,0.006074,-0.007928,,,,4636919381861859300.000000,0.594550,0.410122,0.564471,-0.399602
1763460489239993,-8.586459,-0.367100,-4.243522,-0.003942,-0.003535,-0.002797,,,,4636922280964784100.000000,0.035125,-0.850064,0.022440,0.525028,-8.336712,-0.392053,-4.967470,-0.012776,0.003287,-0.001027,,,,4636917019629846500.000000,0.040090,-0.869241,0.024804,0.492137,-2.657767,-1.857392,9.188728,-0.007942,-0.000302,0.003669,,,,4636915945888022500.000000,0.985208,-0.098596,0.139722,0.011006,-2.852534,-0.075910,9.265419,-0.002370,-0.003554,0.010215,,,,4636916482758934500.000000,0.988803,-0.004924,0.149124,0.002306,-9.516624,0.378430,0.017642,0.036793,-0.001235,-0.006100,,,,4636919381861859300.000000,0.594478,0.410197,0.564426,-0.399697
1763460489247805,-8.585581,-0.378430,-4.252830,-0.005010,-0.003204,-0.002136,,,,4636922280964784100.000000,0.035122,-0.850063,0.022430,0.525029,-8.337656,-0.367169,-4.956679,-0.015898,0.001151,-0.002095,,,,4636917019629846500.000000,0.040039,-0.869244,0.024758,0.492137,-2.669973,-1.885251,9.200934,-0.007779,0.000000,0.003506,,,,4636916022931369000.000000,0.985206,-0.098620,0.139723,0.011012,-2.889156,-0.051495,9.276293,0.000718,-0.000350,0.018294,,,,4636916482758934500.000000,0.988802,-0.004912,0.149133,0.002373,-9.541039,0.381958,0.061037,0.036885,-0.003038,-0.004415,,,,4636919381861859300.000000,0.594413,0.410272,0.564373,-0.399792
1763460489255617,-8.564943,-0.353138,-4.268814,-0.006816,-0.001729,-0.002874,,,,4636922280964784100.000000,0.035115,-0.850067,0.022414,0.525025,-8.314189,-0.366222,-4.932738,-0.020129,0.000041,-0.005216,,,,4636917019629846500.000000,0.039979,-0.869247,0.024694,0.492141,-2.673421,-1.883388,9.204382,-0.008244,0.000000,0.002438,,,,4636916053262204900.000000,0.985203,-0.098646,0.139723,0.011014,-2.871409,-0.037957,9.245007,0.002020,0.003806,0.028741,,,,4636916482758934500.000000,0.988798,-0.004889,0.149157,0.002479,-9.565452,0.390637,0.050453,0.025611,-0.004631,-0.001519,,,,4636919381861859300.000000,0.594373,0.410325,0.564330,-0.399857
1763460489263429,-8.540531,-0.367096,-4.264162,-0.006739,-0.001068,-0.002467,,,,4636922280964784100.000000,0.035108,-0.850071,0.022400,0.525018,-8.266312,-0.448349,-4.908326,-0.034667,-0.002053,-0.007394,,,,4636917019629846500.000000,0.039874,-0.869247,0.024595,0.492152,-2.664662,-1.888699,9.186864,-0.008545,0.000000,0.001370,,,,4636916053262204900.000000,0.985200,-0.098674,0.139723,0.011012,-2.846994,-0.080114,9.186639,0.000234,0.010932,0.035616,,,,4636916482758934500.000000,0.988790,-0.004869,0.149209,0.002612,-9.582811,0.390637,0.042047,0.019678,-0.019725,0.000309,,,,4636919381861859300.000000,0.594379,0.410345,0.564258,-0.399930
1763460489271241,-8.524547,-0.378430,-4.268812,-0.003459,-0.001806,-0.003611,,,,4636922280964784100.000000,0.035113,-0.850074,0.022389,0.525014,-8.170541,-0.580746,-4.848707,-0.040382,-0.002136,-0.010557,,,,4636917019629846500.000000,0.039756,-0.869249,0.024473,0.492165,-2.669973,-1.883389,9.179967,-0.007779,0.001533,0.001068,,,,4636916053262204900.000000,0.985197,-0.098700,0.139728,0.011008,-2.768224,-0.128938,9.136481,-0.002854,0.013652,0.034415,,,,4636916387135030300.000000,0.988780,-0.004861,0.149272,0.002742,-9.579286,0.390637,0.099553,0.017233,-0.026681,0.001994,,,,4636919381861859300.000000,0.594407,0.410351,0.564170,-0.400004
1763460489279053,-8.537622,-0.395284,-4.255737,-0.001399,-0.001399,-0.003535,,,,4636922280964784100.000000,0.035125,-0.850077,0.022382,0.525008,-8.096368,-0.679803,-4.846339,-0.040590,-0.000083,-0.008629,,,,4636917019629846500.000000,0.039634,-0.869255,0.024358,0.492170,-2.673421,-1.879940,9.179967,-0.005945,0.001370,0.000302,,,,4636915976242459600.000000,0.985195,-0.098718,0.139733,0.011000,-2.737131,-0.188638,9.044167,-0.003204,0.019593,0.025620,,,,4636916375384752100.000000,0.988767,-0.004861,0.149357,0.002839,-9.556505,0.390637,0.137806,0.013104,-0.020746,0.004581,,,,4636919381861859300.000000,0.594433,0.410364,0.564099,-0.400053
1763460489286865,-8.536756,-0.377565,-4.231324,-0.000331,-0.000331,-0.003204,,,,4636922280964784100.000000,0.035140,-0.850083,0.022379,0.524999,-8.046585,-0.730538,-4.811147,-0.034431,0.000000,-0.003413,,,,4636917019629846500.000000,0.039522,-0.869259,0.024272,0.492176,-2.664665,-1.888697,9.162454,-0.005341,0.001834,0.001532,,,,4636915945888022500.000000,0.985192,-0.098734,0.139740,0.010996,-2.756198,-0.151839,9.011739,-0.007960,0.015539,0.013154,,,,4636916375384752100.000000,0.988757,-0.004885,0.149427,0.002890,-9.514726,0.390637,0.142965,0.008545,-0.019843,0.005341,,,,4636919381861859300.000000,0.594465,0.410368,0.564036,-0.400090
1763460489294677,-8.532975,-0.340945,-4.215336,-0.002212,0.000737,-0.004679,,,,4636922280964784100.000000,0.035152,-0.850091,0.022367,0.524986,-8.021220,-0.755903,-4.751071,-0.015707,0.001026,-0.000126,,,,4636917019629846500.000000,0.039467,-0.869262,0.024234,0.492177,-2.643702,-1.883392,9.173064,-0.005341,0.002902,0.001370,,,,4636915945888022500.000000,0.985189,-0.098750,0.139751,0.010991,-2.758873,-0.179098,8.998194,-0.017105,0.005443,0.003190,,,,4636916375384752100.000000,0.988752,-0.004951,0.149457,0.002909,-9.486787,0.390637,0.137806,0.007928,-0.021363,0.005958,,,,4636919381861859300.000000,0.594503,0.410371,0.563970,-0.400125
1763460489302489,-8.532975,-0.363303,-4.245257,-0.002467,0.001805,-0.003866,,,,4636922280964784100.000000,0.035161,-0.850101,0.022357,0.524969,-8.055456,-0.709936,-4.807333,-0.001610,0.006200,0.006159,,,,4636917019629846500.000000,0.039448,-0.869273,0.024245,0.492160,-2.628044,-1.897451,9.179967,-0.004575,0.001672,0.001834,,,,4636915945888022500.000000,0.985187,-0.098762,0.139758,0.010988,-2.813215,-0.150506,9.040330,-0.021962,-0.001433,-0.007374,,,,4636916375384752100.000000,0.988751,-0.005042,0.149460,0.002889,-9.446649,0.390637,0.142967,0.006717,-0.019514,0.006552,,,,4636919381861859300.000000,0.594539,0.410374,0.563909,-0.400154
1763460489310301,-8.558249,-0.395279,-4.260384,-0.005822,0.001399,-0.004679,,,,4636922280964784100.000000,0.035161,-0.850110,0.022338,0.524954,-8.150709,-0.649390,-4.844900,0.015351,0.006409,0.012566,,,,4636917019629846500.000000,0.039474,-0.869280,0.024311,0.492141,-2.633345,-1.913108,9.197474,-0.005039,0.003366,0.002136,,,,4636915945888022500.000000,0.985184,-0.098776,0.139771,0.010986,-2.787306,-0.222566,9.132631,-0.022431,-0.010695,-0.017104,,,,4636916375384752100.000000,0.988755,-0.005140,0.149427,0.002833,-9.408386,0.390637,0.120194,0.007477,-0.014030,0.003656,,,,4636919381861859300.000000,0.594557,0.410382,0.563864,-0.400183
1763460489318113,-8.586446,-0.411269,-4.260384,-0.010426,0.002542,-0.003866,,,,4636922280964784100.000000,0.035143,-0.850123,0.022312,0.524936,-8.201462,-0.541430,-4.858068,0.027312,0.007435,0.018976,,,,4636917019629846500.000000,0.039528,-0.869287,0.024421,0.492119,-2.645553,-1.934069,9.204382,-0.008404,0.003507,0.003668,,,,4636915945888022500.000000,0.985179,-0.098803,0.139785,0.010992,-2.761554,-0.264541,9.175945,-0.011972,-0.012700,-0.027667,,,,4636916375384752100.000000,0.988761,-0.005203,0.149387,0.002729,-9.403221,0.390637,0.081931,0.007785,-0.009593,0.000904,,,,4636919381861859300.000000,0.594561,0.410391,0.563833,-0.400211
1763460489325925,-8.602435,-0.440321,-4.243537,-0.011013,0.003941,-0.002467,,,,4636922280964784100.000000,0.035121,-0.850138,0.022290,0.524914,-8.262006,-0.419863,-4.917177,0.033928,0.008503,0.024357,,,,4636917019629846500.000000,0.039594,-0.869294,0.024563,0.492094,-2.640255,-1.958480,9.186878,-0.006550,0.002439,0.003507,,,,4636916099845066800.000000,0.985175,-0.098822,0.139795,0.010996,-2.834930,-0.192506,9.245159,-0.000224,-0.013768,-0.031692,,,,4636916470953684000.000000,0.988768,-0.005224,0.149342,0.002603,-9.415428,0.390637,0.076765,0.009161,-0.003657,-0.003060,,,,4636919381861859300.000000,0.594544,0.410404,0.563820,-0.400242
1763460489333737,-8.597798,-0.493782,-4.261234,-0.009945,0.002062,-0.002136,,,,4636922280964784100.000000,0.035102,-0.850150,0.022271,0.524897,-8.311323,-0.286048,-4.943039,0.037259,0.007519,0.029698,,,,4636917019629846500.000000,0.039661,-0.869299,0.024729,0.492072,-2.636799,-1.974144,9.179967,-0.003043,0.002136,0.003970,,,,4636916160636387300.000000,0.985174,-0.098827,0.139804,0.011000,-2.866055,-0.117921,9.285807,0.016279,-0.012935,-0.031094,,,,4636916482758934500.000000,0.988775,-0.005180,0.149301,0.002470,-9.431153,0.390637,0.103047,0.011297,-0.001520,-0.005649,,,,4636919412815092700.000000,0.594514,0.410419,0.563813,-0.400280
1763460489341549,-8.568752,-0.470611,-4.281011,-0.007403,0.001805,-0.001400,,,,4636922280964784100.000000,0.035089,-0.850160,0.022260,0.524882,-8.324968,-0.233866,-4.932272,0.027125,0.007477,0.030934,,,,4636917019629846500.000000,0.039692,-0.869305,0.024880,0.492052,-2.636799,-1.968848,9.179967,-0.002136,0.001371,0.001975,,,,4636916160636387300.000000,0.985173,-0.098830,0.139809,0.010997,-2.879605,-0.022946,9.246373,0.027665,-0.006163,-0.026223,,,,4636916482758934500.000000,0.988778,-0.005090,0.149286,0.002349,-9.455568,0.390637,0.153526,0.011586,0.000924,-0.006101,,,,4636919489236041700.000000,0.594477,0.410438,0.563812,-0.400316
1763460489349361,-8.523711,-0.451674,-4.284799,-0.002725,0.004346,0.000405,,,,4636922280964784100.000000,0.035089,-0.850175,0.022264,0.524857,-8.337175,-0.208488,-4.920065,0.012339,0.007477,0.025846,,,,4636917019629846500.000000,0.039682,-0.869313,0.024985,0.492032,-2.636799,-1.939143,9.162468,0.000161,0.001834,0.001068,,,,4636916160636387300.000000,0.985172,-0.098825,0.139816,0.010988,-2.891810,0.042104,9.230142,0.025038,-0.004390,-0.017081,,,,4636916482758934500.000000,0.988780,-0.005005,0.149278,0.002265,-9.487015,0.387119,0.170904,0.007006,0.002281,-0.004725,,,,4636919489236041700.000000,0.594447,0.410452,0.563819,-0.400337
1763460489357173,-8.483305,-0.426419,-4.301635,0.001142,0.004604,0.002541,,,,4636922280964784100.000000,0.035096,-0.850190,0.022284,0.524832,-8.314214,-0.219247,-4.907862,0.002519,0.006451,0.020507,,,,4636917019629846500.000000,0.039649,-0.869322,0.025052,0.492016,-2.636799,-1.928770,9.129308,0.001068,0.002136,0.000303,,,,4636916160636387300.000000,0.985172,-0.098817,0.139824,0.010976,-2.882293,0.103139,9.228797,0.023617,-0.004273,-0.008419,,,,4636916387219003400.000000,0.988782,-0.004920,0.149271,0.002215,-9.521774,0.381947,0.170904,0.002281,-0.001846,-0.003512,,,,4636919489236041700.000000,0.594436,0.410451,0.563822,-0.400351
1763460489364985,-8.480355,-0.381384,-4.300797,0.002136,0.002800,0.002468,,,,4636922280964784100.000000,0.035108,-0.850201,0.022305,0.524813,-8.242913,-0.243176,-4.954262,-0.004017,0.004358,0.015167,,,,4636917019629846500.000000,0.039604,-0.869328,0.025089,0.492006,-2.645548,-1.911272,9.153925,0.001834,0.002136,0.000000,,,,4636916160636387300.000000,0.985172,-0.098805,0.139832,0.010963,-2.880947,0.131588,9.196215,0.016847,-0.003322,0.001076,,,,4636916375384752100.000000,0.988783,-0.004855,0.149267,0.002205,-9.525292,0.390637,0.174421,-0.000616,-0.006717,-0.004273,,,,4636919489236041700.000000,0.594439,0.410434,0.563819,-0.400368
1763460489372797,-8.492562,-0.383055,-4.313839,0.000663,0.002873,0.002873,,,,4636922280964784100.000000,0.035113,-0.850212,0.022324,0.524794,-8.204833,-0.302755,-4.909320,-0.003247,0.004273,0.011877,,,,4636917122729403400.000000,0.039569,-0.869335,0.025116,0.491997,-2.666503,-1.904355,9.150263,0.002136,0.003667,0.000765,,,,4636916160636387300.000000,0.985172,-0.098793,0.139846,0.010951,-2.870085,0.134281,9.159590,0.009369,-0.002254,0.005938,,,,4636916375384752100.000000,0.988783,-0.004817,0.149268,0.002219,-9.537504,0.390637,0.176068,-0.002136,-0.006861,-0.003656,,,,4636919489236041700.000000,0.594445,0.410414,0.563818,-0.400380
1763460489380609,-8.513183,-0.382222,-4.304590,-0.001473,0.002468,0.003204,,,,4636922280964784100.000000,0.035111,-0.850222,0.022340,0.524776,-8.168211,-0.328628,-4.895655,-0.000128,0.004273,0.007647,,,,4636917127004028900.000000,0.039552,-0.869341,0.025135,0.491986,-2.682168,-1.904355,9.143345,0.002902,0.003507,0.001833,,,,4636916160636387300.000000,0.985171,-0.098776,0.139860,0.010943,-2.868740,0.101700,9.144692,0.000943,-0.000236,0.007359,,,,4636916375384752100.000000,0.988781,-0.004810,0.149276,0.002243,-9.532107,0.387116,0.162217,-0.003677,-0.006573,-0.001520,,,,4636919489236041700.000000,0.594457,0.410396,0.563816,-0.400384
1763460489388421,-8.537597,-0.370015,-4.297006,-0.002873,0.001400,0.001732,,,,4636922280964784100.000000,0.035107,-0.850231,0.022348,0.524762,-8.166753,-0.317881,-4.918605,0.006152,0.005298,0.000300,,,,4636917127004028900.000000,0.039570,-0.869349,0.025141,0.491971,-2.694374,-1.895610,9.169580,0.001674,0.001674,0.002136,,,,4636916160636387300.000000,0.985172,-0.098765,0.139866,0.010938,-2.890458,0.097659,9.143345,0.000000,-0.001900,0.007477,,,,4636916375384752100.000000,0.988781,-0.004807,0.149278,0.002268,-9.493840,0.381950,0.177944,-0.006861,-0.009613,0.000000,,,,4636919489236041700.000000,0.594483,0.410369,0.563810,-0.400382
1763460489396233,-8.553597,-0.349392,-4.297006,-0.005413,0.001068,0.002541,,,,4636922280964784100.000000,0.035094,-0.850240,0.022354,0.524749,-8.190190,-0.352547,-4.919583,0.009485,0.004315,0.002051,,,,4636917023931961300.000000,0.039596,-0.869354,0.025159,0.491958,-2.706582,-1.909639,9.179967,0.001833,0.001833,0.002902,,,,4636916160636387300.000000,0.985172,-0.098752,0.139874,0.010936,-2.871443,0.075947,9.165057,0.002850,-0.002136,0.004627,,,,4636916375384752100.000000,0.988781,-0.004795,0.149279,0.002280,-9.481633,0.390637,0.198838,-0.005341,-0.007458,0.000308,,,,4636919489236041700.000000,0.594502,0.410350,0.563806,-0.400379
1763460489404045,-8.548976,-0.367049,-4.330661,-0.005673,0.001804,0.003941,,,,4636922280964784100.000000,0.035076,-0.850249,0.022364,0.524734,-8.179450,-0.318864,-4.931300,0.011664,0.003247,0.004187,,,,4636917019629846500.000000,0.039626,-0.869356,0.025189,0.491950,-2.710043,-1.934052,9.171222,0.003667,0.000606,0.003204,,,,4636916160636387300.000000,0.985174,-0.098732,0.139877,0.010934,-2.868740,0.051530,9.146046,0.004154,-0.000236,0.000473,,,,4636916375384752100.000000,0.988780,-0.004780,0.149287,0.002276,-9.476464,0.390637,0.204007,-0.005341,0.000327,0.001068,,,,4636919489236041700.000000,0.594505,0.410344,0.563818,-0.400362
