Format=7,10908,,,Left Skank,,,,,,,,,,,14140,,,Right Shank,,,,,,,,,,,15955,,,Left Thigh,,,,,,,,,,,15985,,,Right Thigh,,,,,,,,,,,16169,,,Waist,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1763460447357993,-8.657009,-0.140159,-4.012317,-0.007134,-0.002136,-0.007477,,,,4636922280964784100.000000,-0.012106,0.843108,0.000136,-0.537608,-8.731513,-0.141347,-3.826059,-0.000786,0.003823,-0.001518,,,,4636917019629846500.000000,0.024099,-0.838307,-0.002579,0.544660,-2.494604,-1.082165,9.373139,-0.003017,-0.001948,0.006597,,,,4636916053262204900.000000,0.988176,-0.072722,0.133161,0.022108,-2.099673,-0.158696,9.370980,-0.003519,-0.003958,0.003581,,,,4636916482758934500.000000,0.992946,-0.027279,0.108494,0.039284,-9.448530,0.357059,0.433348,-0.008012,-0.006140,0.004805,,,,4636919703984406500.000000,0.714061,0.181475,0.653463,-0.173693
1763460447365805,-8.667256,-0.172862,-4.003569,-0.005169,-0.002650,-0.007477,,,,4636922280964784100.000000,-0.012108,0.843109,0.000168,-0.537606,-8.752708,-0.134281,-3.838264,0.001518,0.003654,-0.001687,,,,4636917019629846500.000000,0.024091,-0.838312,-0.002595,0.544652,-2.523307,-1.062044,9.358787,-0.002324,-0.000880,0.007102,,,,4636916053262204900.000000,0.988177,-0.072705,0.133157,0.022142,-2.103979,-0.158696,9.363078,-0.002890,-0.004964,0.003142,,,,4636916482758934500.000000,0.992946,-0.027283,0.108486,0.039313,-9.476013,0.335693,0.427259,-0.011752,-0.005341,0.003471,,,,4636919703984406500.000000,0.714083,0.181455,0.653453,-0.173666
1763460447373617,-8.665299,-0.183111,-4.059192,-0.004273,-0.004998,-0.007134,,,,4636922280964784100.000000,-0.012112,0.843106,0.000198,-0.537611,-8.747569,-0.124002,-3.860751,0.003485,0.003823,-0.001518,,,,4636917019629846500.000000,0.024090,-0.838318,-0.002606,0.544643,-2.559264,-1.068480,9.338663,-0.004331,-0.000188,0.004965,,,,4636916053262204900.000000,0.988177,-0.072696,0.133154,0.022168,-2.120490,-0.167305,9.371687,-0.004649,-0.003896,0.001445,,,,4636916482758934500.000000,0.992945,-0.027296,0.108482,0.039335,-9.494319,0.329600,0.427259,-0.013620,-0.009351,0.003204,,,,4636919703984406500.000000,0.714115,0.181427,0.653432,-0.173637
1763460447381429,-8.655049,-0.181154,-4.026486,-0.004615,-0.002862,-0.005341,,,,4636922280964784100.000000,-0.012112,0.843107,0.000222,-0.537610,-8.740500,-0.104728,-3.871676,0.003092,0.002305,-0.002586,,,,4636917019629846500.000000,0.024090,-0.838320,-0.002621,0.544639,-2.543428,-1.100810,9.338663,-0.009801,-0.001256,0.003580,,,,4636916053262204900.000000,0.988177,-0.072710,0.133146,0.022192,-2.136296,-0.170200,9.387493,-0.004588,-0.002451,0.002136,,,,4636916482758934500.000000,0.992943,-0.027308,0.108483,0.039360,-9.515693,0.302099,0.463927,-0.021105,-0.012286,0.002402,,,,4636919703984406500.000000,0.714160,0.181374,0.653409,-0.173593
1763460447389241,-8.655049,-0.168946,-4.014278,-0.006238,-0.001239,-0.005341,,,,4636922280964784100.000000,-0.012106,0.843111,0.000249,-0.537603,-8.740500,-0.097659,-3.857539,0.000000,0.001518,-0.002755,,,,4636917019629846500.000000,0.024080,-0.838321,-0.002644,0.544638,-2.561411,-1.110874,9.338663,-0.010681,-0.002699,0.005528,,,,4636916053262204900.000000,0.988176,-0.072726,0.133133,0.022224,-2.153507,-0.159398,9.374584,-0.002828,-0.002198,0.002136,,,,4636916482758934500.000000,0.992942,-0.027313,0.108486,0.039384,-9.585940,0.292978,0.476089,-0.025905,-0.008005,0.002136,,,,4636919703984406500.000000,0.714198,0.181310,0.653402,-0.173535
1763460447397053,-8.653094,-0.162606,-4.004028,-0.005512,-0.002136,-0.005683,,,,4636922280964784100.000000,-0.012103,0.843114,0.000276,-0.537599,-8.740500,-0.102796,-3.857539,-0.000449,0.002136,-0.002586,,,,4636917019629846500.000000,0.024068,-0.838324,-0.002667,0.544635,-2.540635,-1.110874,9.345090,-0.009932,-0.004966,0.006221,,,,4636916053262204900.000000,0.988178,-0.072738,0.133111,0.022259,-2.189427,-0.187412,9.355172,-0.002889,-0.003143,0.002513,,,,4636916558427979800.000000,0.992941,-0.027318,0.108485,0.039410,-9.588896,0.311308,0.457758,-0.017080,-0.002399,0.003740,,,,4636919703984406500.000000,0.714215,0.181278,0.653403,-0.173492
1763460447404865,-8.642841,-0.185066,-4.005983,-0.006580,-0.001794,-0.007306,,,,4636922280964784100.000000,-0.012100,0.843117,0.000311,-0.537594,-8.730228,-0.115003,-3.857539,-0.003315,0.002586,-0.003654,,,,4636917019629846500.000000,0.024050,-0.838327,-0.002699,0.544630,-2.490310,-1.110874,9.377428,-0.005659,-0.002642,0.004778,,,,4636916053262204900.000000,0.988179,-0.072735,0.133099,0.022286,-2.197333,-0.186719,9.367378,-0.003896,-0.001444,0.003204,,,,4636916697507299300.000000,0.992939,-0.027328,0.108491,0.039439,-9.573647,0.326557,0.479169,-0.005065,-0.001068,0.005876,,,,4636919703984406500.000000,0.714222,0.181287,0.653398,-0.173471
1763460447412677,-8.642841,-0.199225,-4.012329,-0.007135,-0.000171,-0.006067,,,,4636922280964784100.000000,-0.012093,0.843123,0.000342,-0.537584,-8.726358,-0.122074,-3.852404,-0.006858,0.003204,-0.002924,,,,4636917019629846500.000000,0.024018,-0.838332,-0.002737,0.544623,-2.483888,-1.113015,9.383211,-0.002136,0.000375,0.001762,,,,4636916053262204900.000000,0.988180,-0.072721,0.133098,0.022298,-2.188735,-0.166605,9.383884,-0.002828,-0.001760,0.003581,,,,4636916697507299300.000000,0.992937,-0.027332,0.108495,0.039468,-9.570604,0.320436,0.479132,0.000269,-0.005879,0.007211,,,,4636919703984406500.000000,0.714239,0.181310,0.653375,-0.173465
1763460447420489,-8.642841,-0.215827,-3.995727,-0.004828,-0.001239,-0.004102,,,,4636922280964784100.000000,-0.012089,0.843128,0.000363,-0.537577,-8.750769,-0.132342,-3.845332,-0.004782,0.003654,-0.001068,,,,4636917019629846500.000000,0.023988,-0.838338,-0.002764,0.544615,-2.462255,-1.116656,9.367361,-0.001949,0.002324,0.000187,,,,4636916053262204900.000000,0.988180,-0.072706,0.133103,0.022304,-2.168620,-0.167293,9.386805,-0.004017,-0.000316,0.003896,,,,4636916697507299300.000000,0.992934,-0.027342,0.108505,0.039499,-9.515624,0.317392,0.448599,0.000266,-0.016297,0.006675,,,,4636919703984406500.000000,0.714282,0.181325,0.653324,-0.173467
